Mr. Patrick McGilligan,(12/04/1889 - 15/11/1979),Lawyer and University Professor,Cumann na nGaedhael members of the 6th Dáil,National University of Ireland
Mr. Joseph W. Mongan,(11/03/1880 - 12/03/1951),Hotel Proprietor,Cumann na nGaedhael members of the 6th Dáil,Galway
General Richard Mulcahy,(10/05/1886 - 16/12/1971),Company Director,Cumann na nGaedhael members of the 6th Dáil,Dublin (Clontarf)
Mr. Joseph Edward Murphy,(28/12/1887 - 07/10/1961),Draper,Cumann na nGaedhael members of the 6th Dáil,Louth-Meath
Mr. Martin Nally,( - 01/08/1966),Farmer,Cumann na nGaedhael members of the 6th Dáil,Mayo South
Mr. John Thomas Nolan,( - 01/01/1948),Farmer,Cumann na nGaedhael members of the 6th Dáil,Limerick
Mr. Richard O'Connell,(13/03/1892 - 01/10/1964),Ex-Army Officer,Cumann na nGaedhael members of the 6th Dáil,Limerick
Mr. Bartholomew O'Connor,( - 07/02/1935),Building Contractor,Cumann na nGaedhael members of the 6th Dáil,Dublin County
Mr. Thomas Francis (Snr.) O'Higgins,( - 01/11/1953),Medical Practitioner,Cumann na nGaedhael members of the 6th Dáil,Dublin North
Mr. Daniel O'Leary,(01/09/1877 - 31/03/1951),Farmer and Vintner,Cumann na nGaedhael members of the 6th Dáil,Cork North
Mr. Dermot (Gun) O'Mahony,(02/04/1881 - 22/04/1960),Farmer,Cumann na nGaedhael members of the 6th Dáil,Wicklow
Mr. John Joseph O'Reilly,(24/04/1881 - 28/12/1967),Medical Practitioner,Cumann na nGaedhael members of the 6th Dáil,Cavan
Mr. Gearóid O'Sullivan,( - 05/08/1994),Barrister-at-law ex-Army Officer and ex-Teacher,Cumann na nGaedhael members of the 6th Dáil,Carlow-Kilkenny
Mr. John Marcus O'Sullivan,(18/02/1881 - 09/02/1948),University Professor,Cumann na nGaedhael members of the 6th Dáil,Kerry
Mr. Patrick T. Reynolds,(01/03/1887 - 14/03/1932),Merchant and Farmer,Cumann na nGaedhael members of the 6th Dáil,Leitrim-Sligo
Mr. Vincent Rice,( - 01/01/1955),Lawyer,Cumann na nGaedhael members of the 6th Dáil,Dublin South
Mr. Martin Roddy,( - 08/01/1948),Newspaper Editor Company Director,Cumann na nGaedhael members of the 6th Dáil,Leitrim-Sligo
Mr. Patrick Walter Shaw,(15/02/1872 - 14/09/1940),Merchant,Cumann na nGaedhael members of the 6th Dáil,Longford -Westmeath
Mr. Timothy (Cork) Sheehy,(02/12/1855 - 05/11/1938),Merchant,Cumann na nGaedhael members of the 6th Dáil,Cork West
Professor Michael Tierney,(30/09/1894 - 10/05/1975),University Professor (President of U.C.D),Cumann na nGaedhael members of the 6th Dáil,Mayo North
Dr. Vincent Joseph White,(01/01/1885 - 14/12/1958),Medical Practitioner,Cumann na nGaedhael members of the 6th Dáil,Waterford-Tipperary East
Mr. George Wolfe,( - 01/12/1941),Farmer,Cumann na nGaedhael members of the 6th Dáil,Kildare
