Mr. Oliver J. Flanagan,(22/05/1920 - 26/04/1987),Carpenter and Auctioneer,Fine Gael members of the 17th Dáil,Leix-Offaly
Mr. Eugene Gilhawley,(14/04/1910 - 03/05/1987),Teacher,Fine Gael members of the 17th Dáil,Sligo-Leitrim
Mr. Desmond Governey,(11/09/1920 - ),Businessman,Fine Gael members of the 17th Dáil,Carlow-Kilkenny
Mr. Paddy Harte,(26/07/1931 - ),Farmer Butcher,Fine Gael members of the 17th Dáil,Donegal North-East
Mr. Patrick (Tipperary South) Hogan,(25/03/1907 - 05/10/1972),Surgeon,Fine Gael members of the 17th Dáil,Tipperary South
Mrs. Brigid Hogan-O'Higgins,(10/03/1932 - ),Farmer,Fine Gael members of the 17th Dáil,Galway South
Mr. Denis Francis Jones,(12/10/1906 - 06/05/1987),National School Teacher,Fine Gael members of the 17th Dáil,Limerick West
Mr. Henry Kenny,(07/09/1913 - 25/09/1975),Teacher,Fine Gael members of the 17th Dáil,Mayo South
Mr. Thaddeus Lynch,( - 25/10/1966),Auctioneer,Fine Gael members of the 17th Dáil,Waterford
Mr. Seán (Major-General) Mac Eoin,( - 07/07/1973),Former Army Officer,Fine Gael members of the 17th Dáil,Longford -Westmeath
Mr. Patrick McGilligan,(12/04/1889 - 15/11/1979),Lawyer and University Professor,Fine Gael members of the 17th Dáil,National University of Ireland
Mr. Joseph McLoughlin,(12/08/1916 - 03/07/1991),Farmer,Fine Gael members of the 17th Dáil,Sligo-Leitrim
Mr. William Murphy,(12/02/1892 - 16/11/1967),Publican,Fine Gael members of the 17th Dáil,Clare
Mr. Patrick O'Donnell,( - 04/10/1970),Solicitor,Fine Gael members of the 17th Dáil,Donegal West
Mr. Thomas G. O'Donnell,(30/08/1926 - ),Journalist,Fine Gael members of the 17th Dáil,Limerick East
Mr. Michael Joseph O'Higgins,(01/11/1917 - 09/03/2005),Solicitor,Fine Gael members of the 17th Dáil,Dublin South-West
Mr. Thomas Francis (Jnr.) O'Higgins,(23/07/1916 - 25/02/2003),Lawyer,Fine Gael members of the 17th Dáil,Leix-Offaly
Mr. James Joseph O'Keeffe,,Merchant and Company Director,Fine Gael members of the 17th Dáil,Industrial and Commercial Panel
Mr. Patrick (Virginia) O'Reilly,(01/04/1927 - 19/02/1994),Farmer,Fine Gael members of the 17th Dáil,Cavan
Mr. Denis J. O'Sullivan,(05/03/1918 - 20/07/1987),Merchant Publican and Auctioneer,Fine Gael members of the 17th Dáil,Cork North
Mr. Patrick Joseph Reynolds,(25/11/1920 - 27/12/2003),General Merchant Farmer and Auctioneer,Fine Gael members of the 17th Dáil,Roscommon
Mr. Éamon Rooney,( - 09/11/1993),Insurance Broker,Fine Gael members of the 17th Dáil,Dublin County
Mr. Richie Ryan,(27/02/1929 - ),Lawyer,Fine Gael members of the 17th Dáil,Dublin South-West
Mr. Gerard Sweetman,(10/06/1908 - 28/01/1970),Solicitor,Fine Gael members of the 17th Dáil,Agricultural Panel
