Ms. Carrie Acheson,(11/09/1934 - ),Company Director,Fianna Fáil members of the 22nd Dáil,Tipperary South
Mr. Bertie Ahern,(12/09/1951 - ),Full-time Public Representative formerly Accountant,Fianna Fáil members of the 22nd Dáil,Dublin (Finglas)
Mr. Lorcan Allen,(27/03/1940 - ),Farmer,Fianna Fáil members of the 22nd Dáil,Wexford
Mr. David Andrews,(15/03/1935 - ),Minister Senior Counsel,Fianna Fáil members of the 22nd Dáil,Dún Laoghaire and Rathdown
Mr. Niall Andrews,(19/08/1937 - 16/10/2006),Former RTE Programme Executive,Fianna Fáil members of the 22nd Dáil,Dublin County South
Mr. Liam Aylward,(27/09/1952 - ),Full-Time Public Representative formerly Laboratory Technician,Fianna Fáil members of the 22nd Dáil,Carlow-Kilkenny
Mr. Michael Barrett,(15/01/1927 - 08/07/2006),Full-Time Public Representative formerly an Employee of An Foras Talúntais,Fianna Fáil members of the 22nd Dáil,Dublin North-West
Mr. Sylvester Barrett,(18/05/1926 - 08/05/2002),Auctioneer,Fianna Fáil members of the 22nd Dáil,Clare
Mr. Gerard Brady,(01/07/1936 - ),Opthalmic Optician,Fianna Fáil members of the 22nd Dáil,Dublin (Rathmines West)
Mr. Vincent Brady,(14/03/1936 - ),Accountant Administrator and Managing Director,Fianna Fáil members of the 22nd Dáil,Dublin North Central
Mr. Paudge Brennan,(18/02/1922 - 10/06/1998),Farmer,Fianna Fáil members of the 22nd Dáil,Wicklow
Mr. Seamus Brennan (Deceased),(16/02/1948 - 09/07/2008),Public Representative formerly Accountant and Management Consultant.,Fianna Fáil members of the 22nd Dáil,Nominated by the Taoiseach
Mr. Ben Briscoe,(11/03/1934 - ),Full-Time Public Representative,Fianna Fáil members of the 22nd Dáil,Dublin South-West
Mr. Raphael P. (Ray) Burke,(30/09/1943 - ),Estate Agent,Fianna Fáil members of the 22nd Dáil,Dublin County North
Mr. Hugh Byrne,(03/09/1943 - ),Farmer,Fianna Fáil members of the 22nd Dáil,Wexford
Mr. John Callanan,(20/05/1910 - 15/06/1982),Farmer,Fianna Fáil members of the 22nd Dáil,Clare-Galway South
Mr. Sean Calleary,(27/10/1931 - ),Civil Engineer,Fianna Fáil members of the 22nd Dáil,Mayo East
Mr. Peadar Clohessy,(01/12/1934 - ),Farmer,Fianna Fáil members of the 22nd Dáil,Limerick East
Mr. George Colley,(18/10/1925 - 17/09/1983),Solicitor,Fianna Fáil members of the 22nd Dáil,Dublin North-East
Mr. Gerard Collins,(16/10/1938 - ),Vocational Teacher,Fianna Fáil members of the 22nd Dáil,Limerick West
Mr. Hugh Conaghan,(06/05/1926 - ),Transport Official.,Fianna Fáil members of the 22nd Dáil,Donegal
Mr. Gerard C. Connolly,(16/04/1937 - ),Farmer Auctioneer Businessman and Company Director,Fianna Fáil members of the 22nd Dáil,Laoighis-Offaly
Mr. Clement Coughlan,(14/08/1942 - 01/02/1983),National School Teacher,Fianna Fáil members of the 22nd Dáil,Donegal
Mr. Bernard F. Cowen,(29/01/1932 - 24/01/1984),Publican.,Fianna Fáil members of the 22nd Dáil,Laoighis-Offaly
Mr. Brendan Crinion,(11/09/1923 - 02/07/1989),Farmer,Fianna Fáil members of the 22nd Dáil,Kildare
Flor Crowley,(27/12/1934 - 16/05/1997),Auctioneer,Fianna Fáil members of the 22nd Dáil,Cork Mid
Mr. Brendan Daly,(02/02/1940 - ),Full-Time Public Representative,Fianna Fáil members of the 22nd Dáil,Clare
Mr. Sean (Longford-Roscommon) Doherty,(29/06/1944 - 07/06/2005),Full-Time Public Representative Auctioneer,Fianna Fáil members of the 22nd Dáil,Roscommon-Leitrim
Mr. John Ellis,(02/05/1952 - ),Public Representative Farmer and Businessman,Fianna Fáil members of the 22nd Dáil,Agricultural Panel
Mr. John (Jackie) Fahey,(23/01/1928 - ),Farmer Auctioneer Insurance Broker,Fianna Fáil members of the 22nd Dáil,Tipperary South
Mr. Padraig Faulkner,(12/03/1918 - ),National Teacher,Fianna Fáil members of the 22nd Dáil,Louth
Mr. Eddie Filgate,(16/09/1915 - ),Sales Manager,Fianna Fáil members of the 22nd Dáil,Louth
Mr. Eugene (Gene) Fitzgerald,(21/08/1932 - ),Public Representative Formerly company director,Fianna Fáil members of the 22nd Dáil,Cork Mid
Mr. Liam Joseph Fitzgerald,(01/09/1949 - ),Full-Time Public Representative formerly National Teacher,Independent members of the 22nd Dáil,Dublin North-East
Mr. Thomas J. (Dublin South-Central) Fitzpatrick,(29/07/1926 - ),Publican,Fianna Fáil members of the 22nd Dáil,Dublin South-Central
Mr. James N. Fitzsimons,(16/12/1936 - ),Publican,Fianna Fáil members of the 22nd Dáil,Meath
Mr. Pádraig Flynn,(09/05/1939 - ),Primary Teacher and Publican,Fianna Fáil members of the 22nd Dáil,Mayo West
Mr. Denis Foley,(14/05/1934 - ),Public Representative formerly Rate Collector,Fianna Fáil members of the 22nd Dáil,Kerry North
Mr. Sean (Cork City) French,(08/11/1931 - ),Clerk,Fianna Fáil members of the 22nd Dáil,Cork Borough
Mr. Denis Gallagher,(23/11/1923 - 03/11/2001),Primary School Teacher,Fianna Fáil members of the 22nd Dáil,Mayo West
Mr. Pat (The Cope) Gallagher (Seat vacated 06-06-2009),(10/03/1948 - ),Fish exporter Public Representative,Fianna Fáil members of the 22nd Dáil,Donegal South-West
Mrs. Máire Geoghegan-Quinn,(05/09/1950 - ),National Teacher author,Fianna Fáil members of the 22nd Dáil,Galway West
Ms. Mary Harney,(11/03/1953 - ),Full-Time Public Representative formerly Research worker.,Fianna Fáil members of the 22nd Dáil,Nominated by the Taoiseach
Mr. Charles J. Haughey,(16/09/1925 - 13/06/2006),Formerly Accountant,Fianna Fáil members of the 22nd Dáil,Dublin North-East
Mr. Liam Hyland,(24/04/1933 - ),Farmer,Fianna Fáil members of the 22nd Dáil,Industrial and Commercial Panel
Mr. Carey Joyce,(01/08/1922 - ),Farmer Agricultural Contractor,Fianna Fáil members of the 22nd Dáil,Cork East
Mr. Seán Keegan,(02/02/1930 - 09/07/2007),Farmer,Fianna Fáil members of the 22nd Dáil,Administrative Panel
Mr. William Kenneally,(12/10/1925 - 26/08/2009),Partner Kenneally Bus Services Waterford.,Fianna Fáil members of the 22nd Dáil,Waterford
Mr. Mark (Junior) Killilea,(05/09/1939 - ),Farmer,Fianna Fáil members of the 22nd Dáil,Labour Panel
Mr. Michael P. Kitt,(17/05/1950 - ),Primary School Teacher,Fianna Fáil members of the 22nd Dáil,Galway North-East
Ms. Eileen Lemass,(07/07/1932 - ),Full time public reprehensive,Fianna Fáil members of the 22nd Dáil,Dublin (Ballyfermot)
Mr. Brian (Snr.) Lenihan,(17/11/1930 - 01/11/1995),Company Director Barrister-at-Law,Fianna Fáil members of the 22nd Dáil,Industrial and Commercial Panel
Mr. Terry Leyden,(01/10/1945 - ),Architect (M.I. Arch S.),Fianna Fáil members of the 22nd Dáil,Roscommon-Leitrim
Mr. William Loughnane,(05/08/1915 - 18/10/1982),Medical Doctor,Fianna Fáil members of the 22nd Dáil,Clare-Galway South
Mr. Denis Lyons,(01/08/1935 - ),Public Representative Sheet Metal Worker,Fianna Fáil members of the 22nd Dáil,Cork North-Central
Mr. Ray MacSharry,(29/04/1938 - ),Haulage Contractor and Farmer,Fianna Fáil members of the 22nd Dáil,Sligo-Leitrim
Dr. Sean (Tipperary) McCarthy,(01/01/1937 - ),Medical Doctor and Physician,Fianna Fáil members of the 22nd Dáil,Tipperary South
Mr. Charlie McCreevy,(30/09/1949 - ),Chartered Accountant,Fianna Fáil members of the 22nd Dáil,Kildare
