Mr. Stephen D. Barrett,(26/12/1913 - 08/09/1976),Barrister-at-Law,Fine Gael members of the 14th Dáil,Cork Borough
Mr. Richard Barry,(04/09/1919 - ),Publican,Fine Gael members of the 14th Dáil,Cork East
Mr. Jack Belton,( - 23/02/1963),Builder and Publican,Fine Gael members of the 14th Dáil,Dublin North-East
Mr. Patrick Browne,( - 24/07/1970),Farmer and Merchant,Fine Gael members of the 14th Dáil,Mayo North
Mr. John Carew,(05/05/1901 - 12/07/1968),Merchant,Fine Gael members of the 14th Dáil,Limerick East
Mr. Patrick Cawley,(26/12/1904 - 18/12/1968),Merchant,Fine Gael members of the 14th Dáil,Galway South
Mr. George Coburn,(04/03/1920 - 25/02/2009),Fitter,Fine Gael members of the 14th Dáil,Louth
Mr. James Coburn,( - 05/12/1953),Builders Foreman,Fine Gael members of the 14th Dáil,Louth
Mr. Sean Collins,(10/07/1918 - 11/04/1975),Barrister-at-Law.,Fine Gael members of the 14th Dáil,Cork West
Mr. Liam Cosgrave,(13/04/1920 - ),Barrister-at-Law,Fine Gael members of the 14th Dáil,Dublin County
Mr. Declan Costello,(01/08/1926 - ),Barrister-at-Law,Fine Gael members of the 14th Dáil,Dublin North-West
Mr. John Aloysius Costello,(20/06/1891 - 05/01/1976),Senior Counsel,Fine Gael members of the 14th Dáil,Dublin County
Mr. Patrick J. Crotty,(23/11/1902 - 26/11/1970),Bakery Proprietor,Fine Gael members of the 14th Dáil,Carlow-Kilkenny
Mr. Patrick Crowe,(17/02/1892 - 08/08/1969),Farmer,Fine Gael members of the 14th Dáil,Tipperary South
Mr. Mark Deering,(06/03/1900 - 26/04/1972),Farmer,Fine Gael members of the 14th Dáil,Wicklow
Mr. Henry Percy Dockrell,(27/12/1914 - 22/11/1979),Solicitor,Fine Gael members of the 14th Dáil,Dún Laoghaire and Rathdown
Mr. Maurice Edward Dockrell,(06/10/1908 - 09/12/1986),Company Director,Fine Gael members of the 14th Dáil,Dublin South
Mr. Peadar S. Doyle,( - 04/08/1956),Engineer,Fine Gael members of the 14th Dáil,Dublin South
Sir Anthony Charles Esmonde,(18/01/1899 - 01/01/1981),Medical Practitioner and Farmer,Fine Gael members of the 14th Dáil,Wexford
Capt. Patrick Giles,(01/01/1900 - 13/03/1965),Irish Army Captain,Fine Gael members of the 14th Dáil,Meath-Westmeath
Mr. James M. Hession,(05/11/1912 - 12/01/1999),Solicitor,Fine Gael members of the 14th Dáil,Galway North
Mr. Joseph Hughes,(18/09/1905 - 20/01/1960),Farmer,Fine Gael members of the 14th Dáil,Carlow-Kilkenny
Mr. John Lynch,(10/04/1889 - 10/06/1957),Baker and Merchant,Fine Gael members of the 14th Dáil,Kerry North
Mr. Seán (Major-General) Mac Eoin,( - 07/07/1973),Former Army Officer,Fine Gael members of the 14th Dáil,Longford -Westmeath
Mr. David John Madden,( - 31/07/1955),Farmer and Auctioneer,Fine Gael members of the 14th Dáil,Industrial and Commercial Panel
Mr. John (Snr) Mannion,(04/06/1907 - 10/09/1978),Farmer,Fine Gael members of the 14th Dáil,Galway West
Mr. Patrick McGilligan,(12/04/1889 - 15/11/1979),Lawyer and University Professor,Fine Gael members of the 14th Dáil,National University of Ireland
Mr. Daniel McMenamin,(01/03/1882 - ),Barrister-at-law,Fine Gael members of the 14th Dáil,Donegal
Mr. Daniel Morrissey,( - 01/01/1981),Auctioneer,Fine Gael members of the 14th Dáil,Tipperary Mid North and South
General Richard Mulcahy,(10/05/1886 - 16/12/1971),Company Director,Fine Gael members of the 14th Dáil,Dublin (Clontarf)
Mr. William Murphy,(12/02/1892 - 16/11/1967),Publican,Fine Gael members of the 14th Dáil,Clare
Mr. Patrick O'Donnell,( - 04/10/1970),Solicitor,Fine Gael members of the 14th Dáil,Donegal West
Mr. Patrick James (Joseph) O'Gorman,,Shopkeeper,Fine Gael members of the 14th Dáil,Cork East
Mr. Thomas Francis (Jnr.) O'Higgins,(23/07/1916 - 25/02/2003),Lawyer,Fine Gael members of the 14th Dáil,Leix-Offaly
Mr. Thomas Francis (Snr.) O'Higgins,( - 01/11/1953),Medical Practitioner,Fine Gael members of the 14th Dáil,Dublin North
Mr. Patrick (Virginia) O'Reilly,(01/04/1927 - 19/02/1994),Farmer,Fine Gael members of the 14th Dáil,Cavan
Mr. Denis J. O'Sullivan,(05/03/1918 - 20/07/1987),Merchant Publican and Auctioneer,Fine Gael members of the 14th Dáil,Cork North
Mr. Patrick W. Palmer,( - 21/03/1971),National Teacher,Fine Gael members of the 14th Dáil,Kerry South
Bridget Mary Redmond,( - 03/05/1952),Landowner,Fine Gael members of the 14th Dáil,Waterford
Mr. James Reidy,( - 07/12/1963),Coal Merchant,Fine Gael members of the 14th Dáil,Limerick
Ms. Mary Reynolds,(10/10/1889 - 29/08/1974),Farmer Grocer and Spirit Merchant,Fine Gael members of the 14th Dáil,Leitrim-Sligo
Mr. Joseph Roddy,( - 03/10/1965),Company Director and Farmer,Fine Gael members of the 14th Dáil,Sligo-Leitrim
Mr. Patrick James Rogers,(01/02/1900 - 22/03/1963),Farmer,Fine Gael members of the 14th Dáil,Leitrim-Sligo
Mr. Éamon Rooney,( - 09/11/1993),Insurance Broker,Fine Gael members of the 14th Dáil,Dublin County
Mr. Gerard Sweetman,(10/06/1908 - 28/01/1970),Solicitor,Fine Gael members of the 14th Dáil,Agricultural Panel
