Mr. Patrick Mooney,(12/11/1903 - 30/10/1989),Fianna Fáil (Fianna Fáil members of the 18th Dáil),Fianna Fáil members of the 18th Dáil,Monaghan
Mr. Séan Moore,(19/05/1913 - 01/10/1986),Gas Company Official,Fianna Fáil members of the 18th Dáil,Dublin South-East
Mr. Michael Moran,(25/12/1912 - 06/05/1983),Solicitor,Fianna Fáil members of the 18th Dáil,Mayo South
Mr. Thomas Nolan,(27/07/1921 - 17/08/1992),Former Member of the Defence Forces and Wholesale Distributor,Fianna Fáil members of the 18th Dáil,Nominated by the Taoiseach
Mr. Donnchadh Ó Briain,(17/11/1897 - 22/09/1981),Irish Teacher and Assistant Creamery Manager,Fianna Fáil members of the 18th Dáil,Limerick
Mr. Seán Ó Ceallaigh,(17/04/1896 - 15/06/1994),Teacher,Fianna Fáil members of the 18th Dáil,Clare
Mr. Timothy O'Connor,(01/10/1906 - 21/07/1986),Company Director and Merchant,Fianna Fáil members of the 18th Dáil,Kerry South
Mr. John (Kerry) O'Leary,(03/05/1933 - ),County Council Staff Officer,Fianna Fáil members of the 18th Dáil,Kerry South
Mr. Desmond J. O'Malley,(01/02/1939 - ),Solicitor,Fianna Fáil members of the 18th Dáil,Limerick East
Mr. Donogh O'Malley,( - 10/03/1968),Civil Engineer,Fianna Fáil members of the 18th Dáil,Limerick East
Mr. Patrick Smith,(17/07/1901 - 18/03/1982),Farmer,Fianna Fáil members of the 18th Dáil,Cavan
Mr. Pearse Wyse,(02/03/1928 - 28/04/2009),Printing Works Manager,Fianna Fáil members of the 18th Dáil,Cork Borough
