Mr. John Joseph O'Shaughnessy,,Secretary of West Limerick Farmers' Union,Farmers Party members of the 7th Dáil,Limerick
Mr. Daniel Vaughan,(27/07/1897 - 23/09/1975),Farmer,Farmers Party members of the 7th Dáil,Cork Mid North South South-East West
