Mr. Patrick J. Little,(17/06/1884 - 16/05/1963),Solicitor and Journalist,Fianna Fáil members of the 8th Dáil,Waterford
Mr. James B. Lynch,( - 12/03/1954),Physician and Surgeon,Fianna Fáil members of the 8th Dáil,Dublin South
Mr. Seán MacEntee,( - 10/01/1984),Engineer,Fianna Fáil members of the 8th Dáil,Monaghan South
Mr. Bernard John (Ben) Maguire,,Farmer and Director of City of Dublin Assurance Company,Fianna Fáil members of the 8th Dáil,Leitrim-Sligo
Mr. Conor Alexander Maguire,( - 26/09/1971),Senior Counsel,Fianna Fáil members of the 8th Dáil,National University of Ireland
Mr. Thomas (Snr.) McEllistrim,(14/10/1894 - 04/12/1973),Farmer,Fianna Fáil members of the 8th Dáil,Kerry
Mr. Edward Moane,(02/08/1890 - 11/07/1973),Farmer,Fianna Fáil members of the 8th Dáil,Mayo South
Mr. Séamus Moore,( - 14/06/1940),Director Arklow Pottery Works J. Brockhouse & Co. Ltd. Irish National Refineries Ltd. and Sabin Clothing Co. Ltd.,Fianna Fáil members of the 8th Dáil,Wicklow
Mr. Seán Moylan,( - 16/11/1957),Building Contractor,Fianna Fáil members of the 8th Dáil,Cork Mid North South South-East West
Mr. Patrick Stephen Murphy,(13/05/1889 - 01/05/1968),Solicitor,Fianna Fáil members of the 8th Dáil,Cork East
Mr. Martin Niland,,Fianna Fáil (Fianna Fáil members of the 8th Dáil),Fianna Fáil members of the 8th Dáil,Galway
Mr. Donnchadh Ó Briain,(17/11/1897 - 22/09/1981),Irish Teacher and Assistant Creamery Manager,Fianna Fáil members of the 8th Dáil,Limerick
Mr. Joseph O'Doherty,( - 10/08/1979),Salesman,Fianna Fáil members of the 8th Dáil,Donegal North
Mr. Patrick Joseph O'Dowd,( - 19/06/1968),Medical Practitioner,Fianna Fáil members of the 8th Dáil,Roscommon
Mr. Seán O'Grady,(01/12/1889 - 07/04/1966),Garage Proprietor,Fianna Fáil members of the 8th Dáil,Clare
Mr. Seán T. O'Kelly,(25/08/1882 - 23/11/1966),Journalist,Fianna Fáil members of the 8th Dáil,Dublin (College Green)
Mr. Matthew O'Reilly,(01/03/1880 - 13/11/1962),Farmer,Fianna Fáil members of the 8th Dáil,Meath
Ms. Margaret Mary Pearse,( - 07/11/1968),Teacher,Fianna Fáil members of the 8th Dáil,Dublin County
Mr. Edward Rice,(26/04/1873 - 07/11/1937),National Teacher,Fianna Fáil members of the 8th Dáil,Monaghan
Mr. Patrick J. Ruttledge,( - 08/05/1952),Solicitor,Fianna Fáil members of the 8th Dáil,Mayo North and West
Dr. James Ryan,(06/12/1891 - 25/09/1970),Physician Farmer and Company Director,Fianna Fáil members of the 8th Dáil,Wexford South
Mr. Martin Ryan,(31/01/1900 - 22/07/1943),Farmer,Fianna Fáil members of the 8th Dáil,Tipperary
Mr. Robert Ryan,( - 23/04/1952),Farmer,Fianna Fáil members of the 8th Dáil,Limerick
Mr. Michael Sheridan,( - 06/07/1970),Farmer,Fianna Fáil members of the 8th Dáil,Cavan
Mr. Patrick Smith,(17/07/1901 - 18/03/1982),Farmer,Fianna Fáil members of the 8th Dáil,Cavan
Mr. Oscar Traynor,(21/03/1886 - 21/12/1963),Woodcarver and Compositor,Fianna Fáil members of the 8th Dáil,Dublin North
Mr. James Victory,( - 05/08/1946),Farmer,Fianna Fáil members of the 8th Dáil,Longford -Westmeath
Mr. Richard Walsh,( - 04/12/1957),Auctioneer,Fianna Fáil members of the 8th Dáil,Mayo South
Dr. Francis Constantine (Dr.) Ward,(12/02/1890 - 15/12/1966),Medical Practitioner,Fianna Fáil members of the 8th Dáil,Monaghan
