Mr. John J. Hassett,( - 24/11/1955),Farmer,Cumann na nGaedhael members of the 5th Dáil,Tipperary
Mr. Michael Joseph Hennessy,,Insurance Broker and Commercial Agent Peace Commissioner,Cumann na nGaedhael members of the 5th Dáil,Cork East and North-East
Mr. Thomas Hennessy,,Medical Practitioner,Cumann na nGaedhael members of the 5th Dáil,Dublin South
Mr. John Hennigan,,Farmer,Cumann na nGaedhael members of the 5th Dáil,Leitrim-Sligo
Mr. Mark Henry,( - 01/01/1952),Merchant.,Cumann na nGaedhael members of the 5th Dáil,Mayo North
Mr. Patrick J. Hogan,( - 14/07/1936),Solicitor and Farmer,Cumann na nGaedhael members of the 5th Dáil,Galway
Mr. Patrick Michael Kelly,(10/08/1875 - 20/11/1934),Soldier Farmer Politician,Cumann na nGaedhael members of the 5th Dáil,Clare
Mr. Hugh Alexander Law,(01/01/1872 - 01/04/1943),Barrister-at-law,Cumann na nGaedhael members of the 5th Dáil,Donegal
Mr. Fionán Lynch,(17/03/1889 - 03/06/1966),Barrister-at-law,Cumann na nGaedhael members of the 5th Dáil,Kerry South
Mr. Martin McDonogh,( - 24/11/1934),Merchant,Cumann na nGaedhael members of the 5th Dáil,Galway
Mr. Michael Óg McFadden,(01/01/1885 - 27/08/1958),Merchant and Auctioneer,Cumann na nGaedhael members of the 5th Dáil,Donegal
Mr. Patrick McGilligan,(12/04/1889 - 15/11/1979),Lawyer and University Professor,Cumann na nGaedhael members of the 5th Dáil,National University of Ireland
General Richard Mulcahy,(10/05/1886 - 16/12/1971),Company Director,Cumann na nGaedhael members of the 5th Dáil,Dublin (Clontarf)
Mr. Joseph Edward Murphy,(28/12/1887 - 07/10/1961),Draper,Cumann na nGaedhael members of the 5th Dáil,Louth-Meath
Mr. Martin Nally,( - 01/08/1966),Farmer,Cumann na nGaedhael members of the 5th Dáil,Mayo South
Mr. Richard O'Connell,(13/03/1892 - 01/10/1964),Ex-Army Officer,Cumann na nGaedhael members of the 5th Dáil,Limerick
Mr. Bartholomew O'Connor,( - 07/02/1935),Building Contractor,Cumann na nGaedhael members of the 5th Dáil,Dublin County
Mr. Kevin O'Higgins,(07/06/1892 - 10/07/1927),Solicitor,Cumann na nGaedhael members of the 5th Dáil,Queen's County
Mr. Dermot (Gun) O'Mahony,(02/04/1881 - 22/04/1960),Farmer,Cumann na nGaedhael members of the 5th Dáil,Wicklow
Mr. John Joseph O'Reilly,(24/04/1881 - 28/12/1967),Medical Practitioner,Cumann na nGaedhael members of the 5th Dáil,Cavan
Mr. Gearóid O'Sullivan,( - 05/08/1994),Barrister-at-law ex-Army Officer and ex-Teacher,Cumann na nGaedhael members of the 5th Dáil,Carlow-Kilkenny
Mr. John Marcus O'Sullivan,(18/02/1881 - 09/02/1948),University Professor,Cumann na nGaedhael members of the 5th Dáil,Kerry
Mr. Martin Roddy,( - 08/01/1948),Newspaper Editor Company Director,Cumann na nGaedhael members of the 5th Dáil,Leitrim-Sligo
Mr. Patrick Walter Shaw,(15/02/1872 - 14/09/1940),Merchant,Cumann na nGaedhael members of the 5th Dáil,Longford -Westmeath
Mr. Timothy (Cork) Sheehy,(02/12/1855 - 05/11/1938),Merchant,Cumann na nGaedhael members of the 5th Dáil,Cork West
Mr. James Joseph Walsh,(20/02/1880 - 30/11/1948),Cumann na nGaedhael (Cumann na nGaedhael members of the 5th Dáil),Cumann na nGaedhael members of the 5th Dáil,Cork City
Dr. Vincent Joseph White,(01/01/1885 - 14/12/1958),Medical Practitioner,Cumann na nGaedhael members of the 5th Dáil,Waterford-Tipperary East
Mr. George Wolfe,( - 01/12/1941),Farmer,Cumann na nGaedhael members of the 5th Dáil,Kildare
