Mr. Seán F. Lemass,(15/07/1899 - 11/05/1971),Outfitter,Fianna Fáil members of the 13th Dáil,Dublin South
Mr. Patrick J. Little,(17/06/1884 - 16/05/1963),Solicitor and Journalist,Fianna Fáil members of the 13th Dáil,Waterford
Mr. Michael F. Lydon,(10/10/1907 - ),Civil Engineer,Fianna Fáil members of the 13th Dáil,Galway West
Mr. Jack Lynch,(15/08/1917 - 20/10/1999),Barrister-in-law,Fianna Fáil members of the 13th Dáil,Cork Borough
Mr. Seán MacEntee,( - 10/01/1984),Engineer,Fianna Fáil members of the 13th Dáil,Monaghan South
Mr. Patrick J. Maguire,( - 04/07/1970),Medical Practitioner (also Bord na gCon),Fianna Fáil members of the 13th Dáil,Monaghan
Mr. John McCann,(17/06/1905 - 23/02/1980),Author and Journalist,Fianna Fáil members of the 13th Dáil,Dublin South
Mr. Thomas (Snr.) McEllistrim,(14/10/1894 - 04/12/1973),Farmer,Fianna Fáil members of the 13th Dáil,Kerry
Mr. Patrick McGrath,( - 20/06/1956),Fianna Fáil (Fianna Fáil members of the 13th Dáil),Fianna Fáil members of the 13th Dáil,Cork Borough
Mr. Michael Moran,(25/12/1912 - 06/05/1983),Solicitor,Fianna Fáil members of the 13th Dáil,Mayo South
Mr. Seán Moylan,( - 16/11/1957),Building Contractor,Fianna Fáil members of the 13th Dáil,Cork Mid North South South-East West
Mr. Donnchadh Ó Briain,(17/11/1897 - 22/09/1981),Irish Teacher and Assistant Creamery Manager,Fianna Fáil members of the 13th Dáil,Limerick
Mr. Seán O'Grady,(01/12/1889 - 07/04/1966),Garage Proprietor,Fianna Fáil members of the 13th Dáil,Clare
Mr. Matthew O'Reilly,(01/03/1880 - 13/11/1962),Farmer,Fianna Fáil members of the 13th Dáil,Meath
Mr. John Ormonde,(15/09/1905 - 25/06/1981),Teacher,Fianna Fáil members of the 13th Dáil,Waterford
Mr. Daniel O'Rourke,( - 04/08/1968),National Teacher,Fianna Fáil members of the 13th Dáil,Mayo South-Roscommon South
Mr. Timothy (Ted) O'Sullivan,(26/07/1899 - ),Farmer,Fianna Fáil members of the 13th Dáil,Cork West
Ms. Bridget Mary Rice,( - 08/12/1967),Postmistress,Fianna Fáil members of the 13th Dáil,Monaghan
Mr. Patrick J. Ruttledge,( - 08/05/1952),Solicitor,Fianna Fáil members of the 13th Dáil,Mayo North and West
Dr. James Ryan,(06/12/1891 - 25/09/1970),Physician Farmer and Company Director,Fianna Fáil members of the 13th Dáil,Wexford South
Ms. Mary Bridget Ryan,(31/01/1898 - 08/02/1981),Farmer,Fianna Fáil members of the 13th Dáil,Tipperary
Mr. Robert Ryan,( - 23/04/1952),Farmer,Fianna Fáil members of the 13th Dáil,Limerick
Mr. Michael Sheridan,( - 06/07/1970),Farmer,Fianna Fáil members of the 13th Dáil,Cavan
Mr. Patrick Smith,(17/07/1901 - 18/03/1982),Farmer,Fianna Fáil members of the 13th Dáil,Cavan
Mr. Oscar Traynor,(21/03/1886 - 21/12/1963),Woodcarver and Compositor,Fianna Fáil members of the 13th Dáil,Dublin North
Mr. Richard Walsh,( - 04/12/1957),Auctioneer,Fianna Fáil members of the 13th Dáil,Mayo South
Mr. Thomas Walsh,(18/12/1901 - 14/07/1956),Farmer,Fianna Fáil members of the 13th Dáil,Agricultural Panel
