Mr. Henry Abbott,(18/12/1947 - ),Barrister-at-law Farmer,Fianna Fáil members of the 25th Dáil,Longford -Westmeath
Mr. Bertie Ahern,(12/09/1951 - ),Full-time Public Representative formerly Accountant,Fianna Fáil members of the 25th Dáil,Dublin (Finglas)
Mr. Dermot Ahern,(02/02/1955 - ),Formerly Solicitor,Fianna Fáil members of the 25th Dáil,Louth
Mr. Michael Ahern,(20/01/1949 - ),Public Representative Registered Auditor and Accountant,Fianna Fáil members of the 25th Dáil,Cork East
Mr. David Andrews,(15/03/1935 - ),Minister Senior Counsel,Fianna Fáil members of the 25th Dáil,Dún Laoghaire and Rathdown
Mr. Liam Aylward,(27/09/1952 - ),Full-Time Public Representative formerly Laboratory Technician,Fianna Fáil members of the 25th Dáil,Carlow-Kilkenny
Mr. Michael Barrett,(15/01/1927 - 08/07/2006),Full-Time Public Representative formerly an Employee of An Foras Talúntais,Fianna Fáil members of the 25th Dáil,Dublin North-West
Mr. Gerard Brady,(01/07/1936 - ),Opthalmic Optician,Fianna Fáil members of the 25th Dáil,Dublin (Rathmines West)
Mr. Vincent Brady,(14/03/1936 - ),Accountant Administrator and Managing Director,Fianna Fáil members of the 25th Dáil,Dublin North Central
Mr. Matt Brennan,(01/10/1936 - ),Full-Time Public Representative formerly VEC Instructor,Fianna Fáil members of the 25th Dáil,Sligo-Leitrim
Mr. Seamus Brennan (Deceased),(16/02/1948 - 09/07/2008),Public Representative formerly Accountant and Management Consultant.,Fianna Fáil members of the 25th Dáil,Nominated by the Taoiseach
Mr. Ben Briscoe,(11/03/1934 - ),Full-Time Public Representative,Fianna Fáil members of the 25th Dáil,Dublin South-West
Mr. John Browne,(01/08/1948 - ),Full-Time Public Representative formerly Salesman,Fianna Fáil members of the 25th Dáil,Wexford
Mr. Raphael P. (Ray) Burke,(30/09/1943 - ),Estate Agent,Fianna Fáil members of the 25th Dáil,Dublin County North
Mr. Hugh Byrne,(03/09/1943 - ),Farmer,Fianna Fáil members of the 25th Dáil,Wexford
Mr. Sean Calleary,(27/10/1931 - ),Civil Engineer,Fianna Fáil members of the 25th Dáil,Mayo East
Mr. Gerard Collins,(16/10/1938 - ),Vocational Teacher,Fianna Fáil members of the 25th Dáil,Limerick West
Mr. Hugh Conaghan,(06/05/1926 - ),Transport Official.,Fianna Fáil members of the 25th Dáil,Donegal
Mr. Gerard C. Connolly,(16/04/1937 - ),Farmer Auctioneer Businessman and Company Director,Fianna Fáil members of the 25th Dáil,Laoighis-Offaly
Ms. Mary Coughlan,(01/05/1965 - ),Full-Time Public Representative formerly Social Worker,Fianna Fáil members of the 25th Dáil,Donegal South-West
Mr. Brian Cowen,(01/01/1960 - ),Minister formerly Solicitor,Fianna Fáil members of the 25th Dáil,Laoighis-Offaly
Mr. Brendan Daly,(02/02/1940 - ),Full-Time Public Representative,Fianna Fáil members of the 25th Dáil,Clare
Mr. Noel Davern,(24/12/1945 - ),Public Representative formerly Farmer Publican and Company Representative,Fianna Fáil members of the 25th Dáil,Tipperary South
Ms. Síle de Valera,(17/12/1954 - ),Public Representative formerly career guidance teacher,Fianna Fáil members of the 25th Dáil,Dublin County Mid
Mr. Noel Dempsey,(06/01/1953 - ),Minister formerly Career Guidance Counsellor,Fianna Fáil members of the 25th Dáil,Meath
Mr. John Dennehy,(22/03/1940 - ),Full-Time Public Representative formerly Engineering Supervisor Irish Steel Limited,Fianna Fáil members of the 25th Dáil,Cork South-Central
Mr. Sean (Longford-Roscommon) Doherty,(29/06/1944 - 07/06/2005),Full-Time Public Representative Auctioneer,Fianna Fáil members of the 25th Dáil,Roscommon-Leitrim
Mr. John Ellis,(02/05/1952 - ),Public Representative Farmer and Businessman,Fianna Fáil members of the 25th Dáil,Agricultural Panel
Mr. Frank Fahey,(06/06/1951 - ),Public Representative formerly Secondary School Teacher,Fianna Fáil members of the 25th Dáil,Galway West
Mr. John (Jackie) Fahey,(23/01/1928 - ),Farmer Auctioneer Insurance Broker,Fianna Fáil members of the 25th Dáil,Tipperary South
Mr. Liam Joseph Fitzgerald,(01/09/1949 - ),Full-Time Public Representative formerly National Teacher,Fianna Fáil members of the 25th Dáil,Dublin North-East
Dr. Dermot Fitzpatrick,(12/04/1940 - ),Family Doctor and Dentist,Fianna Fáil members of the 25th Dáil,Dublin Central
Mr. Chris Flood,(01/05/1947 - ),Minister of State formerly Businessman,Fianna Fáil members of the 25th Dáil,Dublin South-West
Mr. Pádraig Flynn,(09/05/1939 - ),Primary Teacher and Publican,Fianna Fáil members of the 25th Dáil,Mayo West
Mr. Denis Foley,(14/05/1934 - ),Public Representative formerly Rate Collector,Fianna Fáil members of the 25th Dáil,Kerry North
Mr. Denis Gallagher,(23/11/1923 - 03/11/2001),Primary School Teacher,Fianna Fáil members of the 25th Dáil,Mayo West
Mr. Pat (The Cope) Gallagher (Seat vacated 06-06-2009),(10/03/1948 - ),Fish exporter Public Representative,Fianna Fáil members of the 25th Dáil,Donegal South-West
Mrs. Máire Geoghegan-Quinn,(05/09/1950 - ),National Teacher author,Fianna Fáil members of the 25th Dáil,Galway West
Mr. Charles J. Haughey,(16/09/1925 - 13/06/2006),Formerly Accountant,Fianna Fáil members of the 25th Dáil,Dublin North-East
Mr. Colm Hilliard,(01/05/1936 - 14/01/2002),Livestock Marketing Manager Auctioneer Accountant,Fianna Fáil members of the 25th Dáil,Meath
Mr. Liam Hyland,(24/04/1933 - ),Farmer,Fianna Fáil members of the 25th Dáil,Industrial and Commercial Panel
Mr. Joe Jacob,(01/04/1939 - ),Public Representative Licenced Vintner,Fianna Fáil members of the 25th Dáil,Wicklow
Mr. Séamus Kirk,(26/04/1945 - ),Farmer,Fianna Fáil members of the 25th Dáil,Louth
Mr. Michael P. Kitt,(17/05/1950 - ),Primary School Teacher,Fianna Fáil members of the 25th Dáil,Galway North-East
Mr. Tom Kitt,(11/07/1952 - ),Teacher,Fianna Fáil members of the 25th Dáil,Dublin South
Mr. Liam Lawlor,(01/10/1945 - 22/10/2005),Managing Director of Refrigeration Engineering Company,Fianna Fáil members of the 25th Dáil,Dublin County West
Mr. Brian (Snr.) Lenihan,(17/11/1930 - 01/11/1995),Company Director Barrister-at-Law,Fianna Fáil members of the 25th Dáil,Industrial and Commercial Panel
