Mr. Ernest Henry Alton,( - 18/02/1952),University Professor,Independent members of the 2nd Dáil,Dublin University
Professor William Edward Thrift,(28/02/1870 - 23/04/1942),University Professor,Independent members of the 2nd Dáil,Dublin University
