Mr. Jeremiah Cronin,(15/09/1925 - 19/10/1990),Secretary Irish Sugar Beet Growers' Association,Fianna Fáil members of the 20th Dáil,Cork North-East
Flor Crowley,(27/12/1934 - 16/05/1997),Auctioneer,Fianna Fáil members of the 20th Dáil,Cork Mid
Mr. Liam Cunningham,(25/01/1915 - 29/02/1976),Teacher,Fianna Fáil members of the 20th Dáil,Donegal East
Mr. Brendan Daly,(02/02/1940 - ),Full-Time Public Representative,Fianna Fáil members of the 20th Dáil,Clare
Mr. Noel Davern,(24/12/1945 - ),Public Representative formerly Farmer Publican and Company Representative,Fianna Fáil members of the 20th Dáil,Tipperary South
Vivion de Valera,(13/12/1910 - 16/02/1982),Senior Counsel Managing Director Irish Press Ltd,Fianna Fáil members of the 20th Dáil,Dublin North-West
Mr. Joe Dowling,(02/02/1922 - ),Auctioneer,Fianna Fáil members of the 20th Dáil,Dublin South-West
Mr. John (Jackie) Fahey,(23/01/1928 - ),Farmer Auctioneer Insurance Broker,Fianna Fáil members of the 20th Dáil,Tipperary South
Mr. Joseph Farrell,(01/07/1905 - 24/11/1999),Painter with Commercial Road Vehicles Dundalk,Fianna Fáil members of the 20th Dáil,Labour Panel
Mr. Padraig Faulkner,(12/03/1918 - ),National Teacher,Fianna Fáil members of the 20th Dáil,Louth
Mr. Eugene (Gene) Fitzgerald,(21/08/1932 - ),Public Representative Formerly company director,Fianna Fáil members of the 20th Dáil,Cork Mid
Mr. Thomas J. (Dublin South-Central) Fitzpatrick,(29/07/1926 - ),Publican,Fianna Fáil members of the 20th Dáil,Dublin South-Central
Mr. Sean Flanagan,(26/01/1922 - 05/02/1993),Solicitor,Fianna Fáil members of the 20th Dáil,Mayo South
Mr. Sean (Cork City) French,(08/11/1931 - ),Clerk,Fianna Fáil members of the 20th Dáil,Cork Borough
Mr. Denis Gallagher,(23/11/1923 - 03/11/2001),Primary School Teacher,Fianna Fáil members of the 20th Dáil,Mayo West
Mr. John Geoghegan,(05/11/1913 - 05/01/1975),Transport Employee,Fianna Fáil members of the 20th Dáil,Galway West
Mrs. Máire Geoghegan-Quinn,(05/09/1950 - ),National Teacher author,Fianna Fáil members of the 20th Dáil,Galway West
Dr. Hugh Gibbons,(06/07/1916 - 15/11/2007),Medical Doctor,Fianna Fáil members of the 20th Dáil,Roscommon
Mr. James Gibbons,(03/08/1924 - 20/12/1997),Farmer,Fianna Fáil members of the 20th Dáil,Carlow-Kilkenny
Mr. Richard Gogan,(29/11/1899 - 28/04/1982),Home Assistance Officer,Fianna Fáil members of the 20th Dáil,Dublin North-West
Mr. Charles J. Haughey,(16/09/1925 - 13/06/2006),Formerly Accountant,Fianna Fáil members of the 20th Dáil,Dublin North-East
Augustine .A. (Gus) Healy,(20/05/1904 - 10/07/1987),Dental Laboratory Proprietor,Fianna Fáil members of the 20th Dáil,Cork Borough
Mr. Michael Herbert,(17/05/1925 - 19/06/2006),Proprietor Licensed Premises,Fianna Fáil members of the 20th Dáil,Limerick East
Mr. Thomas Hussey,(25/01/1936 - ),Farmer Auctioneer and Insurance Representative,Fianna Fáil members of the 20th Dáil,Galway North-East
Mr. William Kenneally,(12/10/1925 - 26/08/2009),Partner Kenneally Bus Services Waterford.,Fianna Fáil members of the 20th Dáil,Waterford
Mr. Michael F. Kitt,(13/09/1914 - 24/12/1974),Teacher,Fianna Fáil members of the 20th Dáil,Galway North
Mr. Michael P. Kitt,(17/05/1950 - ),Primary School Teacher,Fianna Fáil members of the 20th Dáil,Galway North-East
Mr. Patrick J. Lalor,(21/07/1926 - ),General Merchant,Fianna Fáil members of the 20th Dáil,Laoighis-Offaly
Mr. Noel T. Lemass,(14/02/1929 - 13/04/1976),Commercial Traveller,Fianna Fáil members of the 20th Dáil,Dublin South-West
Mr. James (Jimmy) (Monaghan) Leonard,(05/06/1927 - ),Farmer and Auctioneer,Fianna Fáil members of the 20th Dáil,Monaghan
Mr. William Loughnane,(05/08/1915 - 18/10/1982),Medical Doctor,Fianna Fáil members of the 20th Dáil,Clare-Galway South
Ms. Celia Lynch,(06/05/1908 - 16/06/1989),Housewife,Fianna Fáil members of the 20th Dáil,Dublin South-Central
Mr. Jack Lynch,(15/08/1917 - 20/10/1999),Barrister-in-law,Fianna Fáil members of the 20th Dáil,Cork Borough
Mr. Ray MacSharry,(29/04/1938 - ),Haulage Contractor and Farmer,Fianna Fáil members of the 20th Dáil,Sligo-Leitrim
Mr. Thomas (Jnr.) McEllistrim,(15/01/1926 - 25/02/2000),Farmer,Fianna Fáil members of the 20th Dáil,Kerry North
Mr. Thomas Meaney,(11/08/1931 - ),Farmer,Fianna Fáil members of the 20th Dáil,Cork Mid
Mr. Robert (Bobby) Molloy,(06/07/1936 - ),Company Director,Fianna Fáil members of the 20th Dáil,Galway West
Mr. Séan Moore,(19/05/1913 - 01/10/1986),Gas Company Official,Fianna Fáil members of the 20th Dáil,Dublin South-East
Mr. Ciarán Murphy,(30/05/1940 - ),Secondary School Teacher,Fianna Fáil members of the 20th Dáil,Wicklow
Mr. Thomas Nolan,(27/07/1921 - 17/08/1992),Former Member of the Defence Forces and Wholesale Distributor,Fianna Fáil members of the 20th Dáil,Nominated by the Taoiseach
Mr. Michael J. (Limerick West) Noonan,(04/08/1935 - ),Farmer,Fianna Fáil members of the 20th Dáil,Limerick West
Mr. Timothy O'Connor,(01/10/1906 - 21/07/1986),Company Director and Merchant,Fianna Fáil members of the 20th Dáil,Kerry South
Mr. Michael O'Kennedy,(21/02/1936 - ),Senior Counsel,Fianna Fáil members of the 20th Dáil,Cultural and Educational Panel
Mr. John (Kerry) O'Leary,(03/05/1933 - ),County Council Staff Officer,Fianna Fáil members of the 20th Dáil,Kerry South
Mr. Desmond J. O'Malley,(01/02/1939 - ),Solicitor,Fianna Fáil members of the 20th Dáil,Limerick East
Mr. Patrick Power,(19/11/1928 - ),National Teacher,Fianna Fáil members of the 20th Dáil,Kildare
Mr. Patrick Smith,(17/07/1901 - 18/03/1982),Farmer,Fianna Fáil members of the 20th Dáil,Cavan
Mr. Eugene Timmons,( - 13/05/1999),Office Worker,Fianna Fáil members of the 20th Dáil,Dublin North-East
Mr. Jim Tunney,(25/12/1923 - 17/01/2002),Teacher,Fianna Fáil members of the 20th Dáil,Dublin North-West
Mr. Seán Walsh,(03/04/1925 - 26/12/1989),Company Official,Fianna Fáil members of the 20th Dáil,Labour Panel
Mr. John P. Wilson,(08/07/1923 - 09/07/2007),University Lecturer,Fianna Fáil members of the 20th Dáil,Cavan
Mr. Pearse Wyse,(02/03/1928 - 28/04/2009),Printing Works Manager,Fianna Fáil members of the 20th Dáil,Cork Borough
