Dr. Patrick McCartan,(13/03/1878 - 28/03/1963),Medical Practitioner,Sinn Féin members of the 1st Dáil,King's County
Mr. Joseph McGrath,( - 01/03/1966),Company Director (Hospitals Trust),Sinn Féin members of the 1st Dáil,Dublin (St. James's)
Mr. Joseph McGuinness,(10/04/1875 - 31/05/1922),Sinn Féin (Sinn Féin members of the 1st Dáil),Sinn Féin members of the 1st Dáil,Longford
Mr. Liam Mellowes,(25/05/1892 - 08/12/1922),Sinn Féin (Sinn Féin members of the 1st Dáil),Sinn Féin members of the 1st Dáil,Galway East
Mr. Patrick James Moloney,(20/03/1869 - 04/09/1947),Chemist,Sinn Féin members of the 1st Dáil,Tipperary South
General Richard Mulcahy,(10/05/1886 - 16/12/1971),Company Director,Sinn Féin members of the 1st Dáil,Dublin (Clontarf)
Mr. Seán (Sceig) Ó Ceallaigh,,Journalist and Author,Sinn Féin members of the 1st Dáil,Louth
Mr. Pádraic Ó Máille,(23/02/1878 - 19/01/1946),Sinn Féin (Sinn Féin members of the 1st Dáil),Sinn Féin members of the 1st Dáil,Galway Connemara
Mr. Art O'Connor,( - 10/05/1950),Civil Engineer and Architect,Sinn Féin members of the 1st Dáil,Kildare South
Mr. Joseph O'Doherty,( - 10/08/1979),Salesman,Sinn Féin members of the 1st Dáil,Donegal North
Mr. Brian O'Higgins,(01/07/1882 - 03/03/1963),Sinn Féin (Sinn Féin members of the 1st Dáil),Sinn Féin members of the 1st Dáil,Clare West
Mr. Kevin O'Higgins,(07/06/1892 - 10/07/1927),Solicitor,Sinn Féin members of the 1st Dáil,Queen's County
Mr. Patrick O'Keeffe,( - 20/09/1973),Sinn Féin (Sinn Féin members of the 1st Dáil),Sinn Féin members of the 1st Dáil,Cork North
Mr. John O'Mahony,( - 29/11/1934),Wholesale Tea Merchant,Sinn Féin members of the 1st Dáil,Fermanagh South
Mr. James O'Mara,,Sinn Féin (Sinn Féin members of the 1st Dáil),Sinn Féin members of the 1st Dáil,Kilkenny South
Count George Noble Count Plunkett,( - 12/03/1948),Author Journalist Barrister-at-law,Sinn Féin members of the 1st Dáil,Roscommon North
Dr. James Ryan,(06/12/1891 - 25/09/1970),Physician Farmer and Company Director,Sinn Féin members of the 1st Dáil,Wexford South
Mr. William Sears,( - 23/03/1929),Newspaper Proprietor,Sinn Féin members of the 1st Dáil,Mayo South
Mr. Philip Shanahan,,Sinn Féin (Sinn Féin members of the 1st Dáil),Sinn Féin members of the 1st Dáil,Dublin Harbour
Mr. Austin Stack,(07/12/1879 - 01/04/1929),Sinn Féin (Sinn Féin members of the 1st Dáil),Sinn Féin members of the 1st Dáil,Kerry West
Mr. Michael Staines,( - 26/10/1955),Sinn Féin (Sinn Féin members of the 1st Dáil),Sinn Féin members of the 1st Dáil,Dublin (St Michan's)
Mr. Joseph Sweeney,( - 25/11/1980),Sinn Féin (Sinn Féin members of the 1st Dáil),Sinn Féin members of the 1st Dáil,Donegal West
Mr. Roger Sweetman,(18/08/1874 - 20/05/1954),Barrister-at-law,Sinn Féin members of the 1st Dáil,Wexford North
Mr. James Joseph Walsh,(20/02/1880 - 30/11/1948),Sinn Féin (Sinn Féin members of the 1st Dáil),Sinn Féin members of the 1st Dáil,Cork City
Mr. Peter Joseph Ward,(01/11/1891 - 06/01/1970),Solicitor,Sinn Féin members of the 1st Dáil,Donegal South
