Mr. Garret FitzGerald,(09/02/1926 - ),Lecturer Economist,Fine Gael members of the 25th Dáil,Industrial and Commercial Panel
Mr. Thomas J. (Cavan) Fitzpatrick,(14/02/1918 - 02/10/2006),Solicitor,Fine Gael members of the 25th Dáil,Administrative Panel
Ms. Mary Flaherty,(17/05/1953 - ),Secondary School Teacher.,Fine Gael members of the 25th Dáil,Dublin North-West
Mr. Charles Flanagan,(01/11/1956 - ),Public Representative Solicitor,Fine Gael members of the 25th Dáil,Laoighis-Offaly
Mr. Brendan Griffin,(28/08/1935 - ),National Teacher,Fine Gael members of the 25th Dáil,Tipperary South
Mr. Paddy Harte,(26/07/1931 - ),Farmer Butcher,Fine Gael members of the 25th Dáil,Donegal North-East
Mr. Patrick Hegarty,(26/12/1926 - 31/10/2002),Farmer,Fine Gael members of the 25th Dáil,Cork North-East
Mr. Jim Higgins,(04/05/1945 - ),Full-Time Public Representative formerly Post-Primary Teacher,Fine Gael members of the 25th Dáil,Nominated by the Taoiseach
Mrs. Gemma Hussey,(11/11/1938 - ),Public Representative formerly Director of the English Language Institute Dublin,Fine Gael members of the 25th Dáil,National University of Ireland
Professor John M. Kelly,(31/08/1931 - 24/01/1991),University Professor Barrister,Fine Gael members of the 25th Dáil,Cultural and Educational Panel
Mr. Enda Kenny,(24/04/1951 - ),Teacher,Fine Gael members of the 25th Dáil,Mayo West
Mr. Michael Lowry,(13/03/1954 - ),Company Director,Fine Gael members of the 25th Dáil,Tipperary North
Mr. Brendan McGahon,(22/11/1936 - ),Newspaper Distributor,Fine Gael members of the 25th Dáil,Louth
Mr. Dinny McGinley,(27/04/1945 - ),Teacher,Fine Gael members of the 25th Dáil,Donegal South-West
Mr. Gay Mitchell,(01/12/1951 - ),Public Representative formerly an accountant,Fine Gael members of the 25th Dáil,Dublin South-Central
Mr. Jim Mitchell,(19/10/1946 - 01/12/2002),Brewery Executive (Computer Department),Fine Gael members of the 25th Dáil,Dublin (Ballyfermot)
Mr. Liam (William) Anthony Naughten,(30/05/1944 - 16/11/1996),Farmer,Fine Gael members of the 25th Dáil,Agricultural Panel
Mr. Ted Nealon,(24/11/1929 - ),Journalist,Fine Gael members of the 25th Dáil,Sligo-Leitrim
Mr. Michael Noonan,(21/05/1943 - ),Teacher,Fine Gael members of the 25th Dáil,Limerick East
Mr. Fergus O'Brien,(30/03/1930 - ),Formerly Official of the E.S.B.,Fine Gael members of the 25th Dáil,Dublin South-East
Mr. Jim O'Keeffe,(31/03/1941 - ),Solicitor and Notary Public,Fine Gael members of the 25th Dáil,Cork South-West
Mr. Alan Shatter,(01/02/1951 - ),Solicitor Author and Lecturer,Fine Gael members of the 25th Dáil,Dublin South
Mr. P. J. Sheehan,(01/03/1933 - ),Auctioneer Businessman Farmer,Fine Gael members of the 25th Dáil,Cork South-West
Mrs. Madeleine Taylor-Quinn,(26/05/1951 - ),Secondary teacher Writer,Fine Gael members of the 25th Dáil,Clare
Mr. Ivan Yates,(01/10/1959 - ),Farmer Businessman,Fine Gael members of the 25th Dáil,Wexford
