Mr. Seán (Major-General) Mac Eoin,( - 07/07/1973),Former Army Officer,Cumann na nGaedhael members of the 8th Dáil,Longford -Westmeath
Mr. Martin McDonogh,( - 24/11/1934),Merchant,Cumann na nGaedhael members of the 8th Dáil,Galway
Mr. Michael Óg McFadden,(01/01/1885 - 27/08/1958),Merchant and Auctioneer,Cumann na nGaedhael members of the 8th Dáil,Donegal
Mr. James Ivan McGuire,(24/07/1903 - 01/01/1989),Barrister-at-law,Cumann na nGaedhael members of the 8th Dáil,Dublin South
Mr. Daniel McMenamin,(01/03/1882 - ),Barrister-at-law,Cumann na nGaedhael members of the 8th Dáil,Donegal
Capt. Sydney B. (Captain) Minch,(14/06/1893 - 12/03/1970),Brewer,Cumann na nGaedhael members of the 8th Dáil,Kildare
Mr. James Morrisroe,( - 01/01/1937),Cumann na nGaedhael (Cumann na nGaedhael members of the 8th Dáil),Cumann na nGaedhael members of the 8th Dáil,Mayo North
Mr. Daniel Morrissey,( - 01/01/1981),Auctioneer,Cumann na nGaedhael members of the 8th Dáil,Tipperary Mid North and South
General Richard Mulcahy,(10/05/1886 - 16/12/1971),Company Director,Cumann na nGaedhael members of the 8th Dáil,Dublin (Clontarf)
Mr. Joseph Edward Murphy,(28/12/1887 - 07/10/1961),Draper,Cumann na nGaedhael members of the 8th Dáil,Louth-Meath
Mr. Martin Nally,( - 01/08/1966),Farmer,Cumann na nGaedhael members of the 8th Dáil,Mayo South
Mr. Bartholomew O'Connor,( - 07/02/1935),Building Contractor,Cumann na nGaedhael members of the 8th Dáil,Dublin County
Mr. Thomas Francis (Snr.) O'Higgins,( - 01/11/1953),Medical Practitioner,Cumann na nGaedhael members of the 8th Dáil,Dublin North
Mr. Daniel O'Leary,(01/09/1877 - 31/03/1951),Farmer and Vintner,Cumann na nGaedhael members of the 8th Dáil,Cork North
Mr. Dermot (Gun) O'Mahony,(02/04/1881 - 22/04/1960),Farmer,Cumann na nGaedhael members of the 8th Dáil,Wicklow
Mr. Eamonn O'Neill,( - 03/11/1954),Company Director,Cumann na nGaedhael members of the 8th Dáil,Cork West
Mr. John Joseph O'Reilly,(24/04/1881 - 28/12/1967),Medical Practitioner,Cumann na nGaedhael members of the 8th Dáil,Cavan
Mr. Gearóid O'Sullivan,( - 05/08/1994),Barrister-at-law ex-Army Officer and ex-Teacher,Cumann na nGaedhael members of the 8th Dáil,Carlow-Kilkenny
Mr. John Marcus O'Sullivan,(18/02/1881 - 09/02/1948),University Professor,Cumann na nGaedhael members of the 8th Dáil,Kerry
Bridget Mary Redmond,( - 03/05/1952),Landowner,Cumann na nGaedhael members of the 8th Dáil,Waterford
Mr. James Reidy,( - 07/12/1963),Coal Merchant,Fine Gael members of the 8th Dáil,Limerick
Mr. Vincent Rice,( - 01/01/1955),Lawyer,Cumann na nGaedhael members of the 8th Dáil,Dublin South
Mr. Martin Roddy,( - 08/01/1948),Newspaper Editor Company Director,Cumann na nGaedhael members of the 8th Dáil,Leitrim-Sligo
