Mr. Proinsias De Rossa,(15/05/1940 - ),Full-Time Public Representative,Democratic Left members of the 28th Dáil,Dublin North-West
Mr. Eamon Gilmore,(24/04/1955 - ),Full-Time Public Representative formerly Trade Union Official,Democratic Left members of the 28th Dáil,Dún Laoghaire
Ms. Liz McManus,(01/03/1947 - ),Writer,Democratic Left members of the 28th Dáil,Wicklow
Mr. Pat Rabbitte,(18/05/1949 - ),Trade Union Official,Democratic Left members of the 28th Dáil,Dublin South-West
