Mr. Michael J. Davern,(22/07/1900 - 25/07/1973),Publican,Fianna Fáil members of the 17th Dáil,Tipperary South
Vivion de Valera,(13/12/1910 - 16/02/1982),Senior Counsel Managing Director Irish Press Ltd,Fianna Fáil members of the 17th Dáil,Dublin North-West
Mr. Séamus Dolan,(10/12/1914 - ),National Teacher Farmer,Fianna Fáil members of the 17th Dáil,Cavan
Mr. Patrick Dooley,(14/01/1910 - 02/05/1982),National Teacher,Fianna Fáil members of the 17th Dáil,Kildare
Mr. Kieran P. Egan,(26/05/1916 - 25/03/1976),Fianna Fáil (Fianna Fáil members of the 17th Dáil),Fianna Fáil members of the 17th Dáil,Leix-Offaly
Mr. Nicholas Egan,(17/07/1903 - 05/12/1971),Fianna Fáil (Fianna Fáil members of the 17th Dáil),Fianna Fáil members of the 17th Dáil,Leix-Offaly
Mr. John Fanning,(22/10/1903 - 01/01/1982),Farmer,Fianna Fáil members of the 17th Dáil,Tipperary North
Mr. Padraig Faulkner,(12/03/1918 - ),National Teacher,Fianna Fáil members of the 17th Dáil,Louth
Mr. Sean Flanagan,(26/01/1922 - 05/02/1993),Solicitor,Fianna Fáil members of the 17th Dáil,Mayo South
Mr. James Gallagher,(20/04/1920 - 11/03/1983),Farmer and Industrialist,Fianna Fáil members of the 17th Dáil,Sligo-Leitrim
Mr. John Galvin,(15/05/1907 - 11/10/1963),Publican,Fianna Fáil members of the 17th Dáil,Cork Borough
Ms. Sheila Galvin,(23/02/1914 - 20/03/1983),Publican,Fianna Fáil members of the 17th Dáil,Cork Borough
Mr. John Geoghegan,(05/11/1913 - 05/01/1975),Transport Employee,Fianna Fáil members of the 17th Dáil,Galway West
Mr. James Gibbons,(03/08/1924 - 20/12/1997),Farmer,Fianna Fáil members of the 17th Dáil,Carlow-Kilkenny
Mr. Eugene Gilbride,(01/10/1892 - 11/03/1972),Farmer,Fianna Fáil members of the 17th Dáil,Sligo-Leitrim
Mr. Richard Gogan,(29/11/1899 - 28/04/1982),Home Assistance Officer,Fianna Fáil members of the 17th Dáil,Dublin North-West
Mr. Charles J. Haughey,(16/09/1925 - 13/06/2006),Formerly Accountant,Fianna Fáil members of the 17th Dáil,Dublin North-East
Dr. Patrick J. Hillery,(02/05/1923 - 12/04/2008),Medical Practitioner,Fianna Fáil members of the 17th Dáil,Clare
Mr. Michael Hilliard,(11/03/1903 - 01/01/1982),Livestock Trader,Fianna Fáil members of the 17th Dáil,Meath-Westmeath
Mr. Michael Joseph Kennedy,( - 14/02/1965),Clerk,Fianna Fáil members of the 17th Dáil,Longford -Westmeath
Mr. Michael F. Kitt,(13/09/1914 - 24/12/1974),Teacher,Fianna Fáil members of the 17th Dáil,Galway North
Mr. Patrick J. Lalor,(21/07/1926 - ),General Merchant,Fianna Fáil members of the 17th Dáil,Laoighis-Offaly
Mr. Noel T. Lemass,(14/02/1929 - 13/04/1976),Commercial Traveller,Fianna Fáil members of the 17th Dáil,Dublin South-West
Mr. Seán F. Lemass,(15/07/1899 - 11/05/1971),Outfitter,Fianna Fáil members of the 17th Dáil,Dublin South
Mr. Joseph R. Lenehan,( - 06/12/1981),Publican,Fianna Fáil members of the 17th Dáil,Mayo North
Mr. Brian (Snr.) Lenihan,(17/11/1930 - 01/11/1995),Company Director Barrister-at-Law,Fianna Fáil members of the 17th Dáil,Industrial and Commercial Panel
Ms. Celia Lynch,(06/05/1908 - 16/06/1989),Housewife,Fianna Fáil members of the 17th Dáil,Dublin South-Central
Mr. Jack Lynch,(15/08/1917 - 20/10/1999),Barrister-in-law,Fianna Fáil members of the 17th Dáil,Cork Borough
Mr. Seán MacEntee,( - 10/01/1984),Engineer,Fianna Fáil members of the 17th Dáil,Monaghan South
Mr. Seán (Cork) McCarthy,( - 14/03/1974),Teacher,Fianna Fáil members of the 17th Dáil,Cork South-East
Mr. Thomas (Snr.) McEllistrim,(14/10/1894 - 04/12/1973),Farmer,Fianna Fáil members of the 17th Dáil,Kerry
Mr. Cornelius Meaney,( - 11/09/1970),Farmer,Fianna Fáil members of the 17th Dáil,Cork North
Mr. Martin Medlar,(04/12/1899 - 04/06/1965),Farmer,Fianna Fáil members of the 17th Dáil,Carlow-Kilkenny
Mr. Anthony G. Millar,(24/09/1934 - 23/01/1993),Farmer,Fianna Fáil members of the 17th Dáil,Galway South
Mr. John W. Moher,(07/02/1909 - 10/11/1985),Farmer and Auctioneer,Fianna Fáil members of the 17th Dáil,Cork East
Mr. Patrick Mooney,(12/11/1903 - 30/10/1989),Fianna Fáil (Fianna Fáil members of the 17th Dáil),Fianna Fáil members of the 17th Dáil,Monaghan
Mr. Michael Moran,(25/12/1912 - 06/05/1983),Solicitor,Fianna Fáil members of the 17th Dáil,Mayo South
Mr. Donnchadh Ó Briain,(17/11/1897 - 22/09/1981),Irish Teacher and Assistant Creamery Manager,Fianna Fáil members of the 17th Dáil,Limerick
Mr. Seán Ó Ceallaigh,(17/04/1896 - 15/06/1994),Teacher,Fianna Fáil members of the 17th Dáil,Clare
Mr. Timothy O'Connor,(01/10/1906 - 21/07/1986),Company Director and Merchant,Fianna Fáil members of the 17th Dáil,Kerry South
Mr. Donogh O'Malley,( - 10/03/1968),Civil Engineer,Fianna Fáil members of the 17th Dáil,Limerick East
Mr. John Ormonde,(15/09/1905 - 25/06/1981),Teacher,Fianna Fáil members of the 17th Dáil,Waterford
Dr. James Ryan,(06/12/1891 - 25/09/1970),Physician Farmer and Company Director,Fianna Fáil members of the 17th Dáil,Wexford South
Mr. Patrick Smith,(17/07/1901 - 18/03/1982),Farmer,Fianna Fáil members of the 17th Dáil,Cavan
Mr. Eugene Timmons,( - 13/05/1999),Office Worker,Fianna Fáil members of the 17th Dáil,Dublin North-East
