Mr. Patrick Kinane,(03/07/1892 - 15/07/1957),Farmer,Clann na Poblachta members of the 12th Dáil,Tipperary
Mr. Seán MacBride,(26/01/1904 - 15/01/1988),Senior Counsel,Clann na Poblachta members of the 12th Dáil,Dublin County
