Mr. Bertie Ahern,(12/09/1951 - ),Full-time Public Representative formerly Accountant,Fianna Fáil members of the 26th Dáil,Dublin (Finglas)
Mr. Dermot Ahern,(02/02/1955 - ),Formerly Solicitor,Fianna Fáil members of the 26th Dáil,Louth
Mr. Michael Ahern,(20/01/1949 - ),Public Representative Registered Auditor and Accountant,Fianna Fáil members of the 26th Dáil,Cork East
Mr. David Andrews,(15/03/1935 - ),Minister Senior Counsel,Fianna Fáil members of the 26th Dáil,Dún Laoghaire and Rathdown
Mr. Liam Aylward,(27/09/1952 - ),Full-Time Public Representative formerly Laboratory Technician,Fianna Fáil members of the 26th Dáil,Carlow-Kilkenny
Mr. Michael Barrett,(15/01/1927 - 08/07/2006),Full-Time Public Representative formerly an Employee of An Foras Talúntais,Fianna Fáil members of the 26th Dáil,Dublin North-West
Mr. Gerard Brady,(01/07/1936 - ),Opthalmic Optician,Fianna Fáil members of the 26th Dáil,Dublin (Rathmines West)
Mr. Vincent Brady,(14/03/1936 - ),Accountant Administrator and Managing Director,Fianna Fáil members of the 26th Dáil,Dublin North Central
Mr. Matt Brennan,(01/10/1936 - ),Full-Time Public Representative formerly VEC Instructor,Fianna Fáil members of the 26th Dáil,Sligo-Leitrim
Mr. Seamus Brennan (Deceased),(16/02/1948 - 09/07/2008),Public Representative formerly Accountant and Management Consultant.,Fianna Fáil members of the 26th Dáil,Nominated by the Taoiseach
Mr. Ben Briscoe,(11/03/1934 - ),Full-Time Public Representative,Fianna Fáil members of the 26th Dáil,Dublin South-West
Mr. John Browne,(01/08/1948 - ),Full-Time Public Representative formerly Salesman,Fianna Fáil members of the 26th Dáil,Wexford
Mr. Raphael P. (Ray) Burke,(30/09/1943 - ),Estate Agent,Fianna Fáil members of the 26th Dáil,Dublin County North
Mr. Sean Calleary,(27/10/1931 - ),Civil Engineer,Fianna Fáil members of the 26th Dáil,Mayo East
Mr. Ivor Callely,(06/05/1958 - ),Full-Time Public Representative formerly Representative for Pharmaceutical Firm,Fianna Fáil members of the 26th Dáil,Dublin North Central
Mr. Gerard Collins,(16/10/1938 - ),Vocational Teacher,Fianna Fáil members of the 26th Dáil,Limerick West
Mr. Gerard C. Connolly,(16/04/1937 - ),Farmer Auctioneer Businessman and Company Director,Fianna Fáil members of the 26th Dáil,Laoighis-Offaly
Ms. Mary Coughlan,(01/05/1965 - ),Full-Time Public Representative formerly Social Worker,Fianna Fáil members of the 26th Dáil,Donegal South-West
Mr. Brian Cowen,(01/01/1960 - ),Minister formerly Solicitor,Fianna Fáil members of the 26th Dáil,Laoighis-Offaly
Mr. Seamus Cullimore,(22/07/1954 - ),Businessman,Fianna Fáil members of the 26th Dáil,Nominated by the Taoiseach
Mr. Brendan Daly,(02/02/1940 - ),Full-Time Public Representative,Fianna Fáil members of the 26th Dáil,Clare
