Mr. John (Junior) Beirne,( - 23/10/1967),Clann na Talmhúain (Clann na Talmhúain members of the 14th Dáil),Clann na Talmhúain members of the 14th Dáil,Roscommon
Mr. Joseph Blowick,(13/03/1903 - 12/08/1970),Farmer,Clann na Talmhúain members of the 14th Dáil,Mayo South
Mr. Dominick Cafferky,( - 15/03/1971),Farmer,Clann na Talmhúain members of the 14th Dáil,Mayo South
Mr. Michael Donnellan,(01/01/1900 - 27/09/1964),Farmer,Clann na Talmhúain members of the 14th Dáil,Galway East
Mr. John Finan,(10/09/1898 - 24/05/1984),Farmer,Clann na Talmhúain members of the 14th Dáil,Administrative Panel
Mr. Thomas O'Hara,(20/07/1911 - 05/04/1984),Merchant and Auctioneer,Clann na Talmhúain members of the 14th Dáil,Mayo North
