Mr. Bertie Ahern,(12/09/1951 - ),Full-time Public Representative formerly Accountant,Fianna Fáil members of the 29th Dáil,Dublin (Finglas)
Mr. Dermot Ahern,(02/02/1955 - ),Formerly Solicitor,Fianna Fáil members of the 29th Dáil,Louth
Mr. Michael Ahern,(20/01/1949 - ),Public Representative Registered Auditor and Accountant,Fianna Fáil members of the 29th Dáil,Cork East
Mr. Noel Ahern,(28/12/1944 - ),Full-Time Public Representative formerly Official with C.I.E,Fianna Fáil members of the 29th Dáil,Dublin North-West
Mr. Barry Andrews,(16/05/1967 - ),Teacher Barrister,Fianna Fáil members of the 29th Dáil,Dún Laoghaire
Mr. Seán Ardagh,(25/11/1947 - ),Public Representative Chartered Accountant,Fianna Fáil members of the 29th Dáil,Dublin South-Central
Mr. Liam Aylward,(27/09/1952 - ),Full-Time Public Representative formerly Laboratory Technician,Fianna Fáil members of the 29th Dáil,Carlow-Kilkenny
Mr. Niall Blaney,(29/01/1974 - ),Former Civil Engineering technician.,Fianna Fáil members of the 29th Dáil,Donegal North-East
Mr. Johnny Brady,(01/01/1948 - ),Full-Time Public Representative Farmer,Fianna Fáil members of the 29th Dáil,Meath
Mr. Martin Brady,(07/05/1947 - ),Full-Time Public Representative formerly Executive Officer in Telecom Éireann,Fianna Fáil members of the 29th Dáil,Dublin North-East
Mr. Seamus Brennan (Deceased),(16/02/1948 - 09/07/2008),Public Representative formerly Accountant and Management Consultant.,Fianna Fáil members of the 29th Dáil,Nominated by the Taoiseach
Mr. John Browne,(01/08/1948 - ),Full-Time Public Representative formerly Salesman,Fianna Fáil members of the 29th Dáil,Wexford
Mr. Joe Callanan,(30/01/1949 - ),Public Representive Farmer,Fianna Fáil members of the 29th Dáil,Galway East
Mr. Ivor Callely,(06/05/1958 - ),Full-Time Public Representative formerly Representative for Pharmaceutical Firm,Fianna Fáil members of the 29th Dáil,Dublin North Central
Mr. Pat Carey,(09/11/1947 - ),Full-Time Public Representative formerly School Vice-Principal,Fianna Fáil members of the 29th Dáil,Dublin North-West
Mr. John Carty,(12/08/1950 - ),Public Representative formerly Agriculture Officer Farmer,Fianna Fáil members of the 29th Dáil,Mayo
Mr. Donie (Daniel) Cassidy,(15/09/1945 - ),Businessman Former Dáil Deputy,Fianna Fáil members of the 29th Dáil,Labour Panel
Ms. Mary Coughlan,(01/05/1965 - ),Full-Time Public Representative formerly Social Worker,Fianna Fáil members of the 29th Dáil,Donegal South-West
Mr. Brian Cowen,(01/01/1960 - ),Minister formerly Solicitor,Fianna Fáil members of the 29th Dáil,Laoighis-Offaly
Mr. John Cregan,(21/05/1961 - ),Public Representative Formerly a Telecom Eireann employee.,Fianna Fáil members of the 29th Dáil,Labour Panel
Mr. Martin Cullen (Resigned),(02/11/1954 - ),Public Representative formerly an Area Sales Representative,Fianna Fáil members of the 29th Dáil,Waterford
Mr. John Curran,(17/06/1960 - ),Former Company director,Fianna Fáil members of the 29th Dáil,Dublin Mid West
Mr. Noel Davern,(24/12/1945 - ),Public Representative formerly Farmer Publican and Company Representative,Fianna Fáil members of the 29th Dáil,Tipperary South
Ms. Síle de Valera,(17/12/1954 - ),Public Representative formerly career guidance teacher,Fianna Fáil members of the 29th Dáil,Dublin County Mid
Mr. Noel Dempsey,(06/01/1953 - ),Minister formerly Career Guidance Counsellor,Fianna Fáil members of the 29th Dáil,Meath
Mr. Tony Dempsey,(11/05/1944 - ),Formerly Vocational School Principal,Fianna Fáil members of the 29th Dáil,Wexford
Mr. John Dennehy,(22/03/1940 - ),Full-Time Public Representative formerly Engineering Supervisor Irish Steel Limited,Fianna Fáil members of the 29th Dáil,Cork South-Central
Mr. Jimmy Devins,(20/09/1948 - ),Public Representative Medical Doctor,Fianna Fáil members of the 29th Dáil,Sligo-Leitrim
Mr. John Ellis,(02/05/1952 - ),Public Representative Farmer and Businessman,Fianna Fáil members of the 29th Dáil,Agricultural Panel
Mr. Frank Fahey,(06/06/1951 - ),Public Representative formerly Secondary School Teacher,Fianna Fáil members of the 29th Dáil,Galway West
