Mr. Maurice Manning,(14/06/1943 - ),University Lecturer,Fine Gael members of the 23rd Dáil,Cultural and Educational Panel
Mr. Bernard Markey,(07/11/1935 - 23/07/2003),Public Representative and former E.S.B. employee,Fine Gael members of the 23rd Dáil,Labour Panel
Mr. Dinny McGinley,(27/04/1945 - ),Teacher,Fine Gael members of the 23rd Dáil,Donegal South-West
Mr. Lawrence (Larry) McMahon,(09/01/1929 - 16/02/2006),Victualler,Fine Gael members of the 23rd Dáil,Dublin County South
Mr. Gay Mitchell,(01/12/1951 - ),Public Representative formerly an accountant,Fine Gael members of the 23rd Dáil,Dublin South-Central
Mr. Jim Mitchell,(19/10/1946 - 01/12/2002),Brewery Executive (Computer Department),Fine Gael members of the 23rd Dáil,Dublin (Ballyfermot)
Mr. David Molony,(23/08/1950 - 04/09/2002),Solicitor,Fine Gael members of the 23rd Dáil,Cultural and Educational Panel
Mr. Liam (William) Anthony Naughten,(30/05/1944 - 16/11/1996),Farmer,Fine Gael members of the 23rd Dáil,Agricultural Panel
Mr. Ted Nealon,(24/11/1929 - ),Journalist,Fine Gael members of the 23rd Dáil,Sligo-Leitrim
Mr. Michael Noonan,(21/05/1943 - ),Teacher,Fine Gael members of the 23rd Dáil,Limerick East
Mr. William (Limerick West) O'Brien,(06/03/1918 - 05/11/1994),C.I.E. Employee Full time public representative,Fine Gael members of the 23rd Dáil,Labour Panel
Mr. Thomas G. O'Donnell,(30/08/1926 - ),Journalist,Fine Gael members of the 23rd Dáil,Limerick East
Mr. Jim O'Keeffe,(31/03/1941 - ),Solicitor and Notary Public,Fine Gael members of the 23rd Dáil,Cork South-West
Mr. Paddy O'Toole,(15/01/1938 - ),National School Teacher,Fine Gael members of the 23rd Dáil,Nominated by the Taoiseach
Mrs. Nora Owen,(01/06/1945 - ),Chemist in industry,Fine Gael members of the 23rd Dáil,Dublin North
Mr. Alan Shatter,(01/02/1951 - ),Solicitor Author and Lecturer,Fine Gael members of the 23rd Dáil,Dublin South
Mr. P. J. Sheehan,(01/03/1933 - ),Auctioneer Businessman Farmer,Fine Gael members of the 23rd Dáil,Cork South-West
Mr. Liam Skelly,(10/10/1941 - ),Barrister-at-Law,Fine Gael members of the 23rd Dáil,Dublin West
Mr. Godfrey Timmins,(06/09/1927 - 11/04/2001),General Merchant Publican,Fine Gael members of the 23rd Dáil,Wicklow
Mr. Ivan Yates,(01/10/1959 - ),Farmer Businessman,Fine Gael members of the 23rd Dáil,Wexford
