Mr. Frank Aiken,(13/02/1898 - 18/05/1983),Farmer,Fianna Fáil members of the 6th Dáil,Louth
Mr. Denis Allen,(02/01/1896 - 29/03/1961),Farmer,Fianna Fáil members of the 6th Dáil,Wexford
Mr. Neal Blaney,(01/11/1893 - 30/10/1948),Farmer and Company Director,Fianna Fáil members of the 6th Dáil,Donegal
Mr. Gerald Boland,(25/05/1885 - 05/01/1973),Engineer,Fianna Fáil members of the 6th Dáil,Roscommon
Mr. Patrick Boland,,Farmer,Fianna Fáil members of the 6th Dáil,Leix-Offaly
Mr. Daniel Bourke,( - 13/04/1952),Wagon Builder and Former Lord Mayor of Limerick,Fianna Fáil members of the 6th Dáil,Limerick
Mr. Sean Brady,( - 24/02/1969),Member of Vigzol Lubricants Ltd.,Fianna Fáil members of the 6th Dáil,Dublin County
Mr. Robert Briscoe,(25/09/1894 - 30/05/1969),Company Director,Fianna Fáil members of the 6th Dáil,Dublin South
Mr. Donal Buckley,(05/02/1866 - 30/10/1963),Shopkeeper,Fianna Fáil members of the 6th Dáil,Kildare North
Mr. Frank Carney,(25/04/1896 - 19/10/1932),Chief Supplies Officer National Army,Fianna Fáil members of the 6th Dáil,Donegal
Mr. Francis Joseph Carty,(03/04/1897 - 10/09/1942),Farmer,Fianna Fáil members of the 6th Dáil,Sligo-Mayo East
Mr. Micheál Clery,,Solicitor Irish Teacher,Fianna Fáil members of the 6th Dáil,Mayo North
Mr. James Colbert,,Farmer,Fianna Fáil members of the 6th Dáil,Limerick
Mr. Eamonn Cooney,( - 07/02/1975),Grocer's Assistant Commercial Traveller,Fianna Fáil members of the 6th Dáil,Dublin North
Mr. Martin John Corry,(12/12/1890 - 14/02/1979),Farmer,Fianna Fáil members of the 6th Dáil,Cork East
Mr. Fred Hugh Crowley,( - 05/05/1945),Lecturer and Farmer,Fianna Fáil members of the 6th Dáil,Kerry
Mr. Tadhg Crowley,( - 12/03/1970),Merchant.,Fianna Fáil members of the 6th Dáil,Limerick
Mr. Eamon de Valera,(14/10/1882 - 29/08/1975),Secondary Teacher,Fianna Fáil members of the 6th Dáil,Clare East
Mr. Thomas Derrig,( - 19/11/1956),Headmaster,Fianna Fáil members of the 6th Dáil,Mayo North and West
Mr. Frank Fahy,( - 14/07/1953),Barrister-at-Law Teacher,Fianna Fáil members of the 6th Dáil,Galway South
Mr. Hugo Victor Flinn,( - 28/01/1943),Engineer,Fianna Fáil members of the 6th Dáil,Cork Borough
Mr. Andrew Fogarty,(13/04/1879 - 24/04/1953),Farmer,Fianna Fáil members of the 6th Dáil,Tipperary
Mr. Sean (Cork Borough) French,(29/05/1890 - 12/09/1937),Merchant Harbour Commissioner,Fianna Fáil members of the 6th Dáil,Cork Borough
Mr. James Geoghegan,(08/12/1886 - 26/03/1951),Senior Counsel; Supreme Court Judge,Fianna Fáil members of the 6th Dáil,Longford -Westmeath
Mr. Patrick J. Gorry,(14/07/1896 - 23/10/1965),Farmer,Fianna Fáil members of the 6th Dáil,Leix-Offaly
Mr. Seán Goulding,( - 15/12/1959),Merchant and Company Director,Fianna Fáil members of the 6th Dáil,Waterford
Mr. Thomas Harris,(01/01/1895 - 18/02/1974),Farmer,Fianna Fáil members of the 6th Dáil,Kildare
Mr. Seán Hayes,( - 16/02/1968),Farmer,Fianna Fáil members of the 6th Dáil,Tipperary
Mr. Samuel Edward Holt,( - 18/04/1929),Clerk of Carrick-on-Shannon Poor Law Union and Rural Council,Fianna Fáil members of the 6th Dáil,Leitrim-Sligo
Mr. Patrick Houlihan,(25/03/1889 - 04/05/1963),Farmer,Fianna Fáil members of the 6th Dáil,Clare
Mr. Stephen Jordan,(26/12/1886 - 15/09/1975),Licensed Trader and Bootmaker County Council Official.,Fianna Fáil members of the 6th Dáil,Galway
Mr. Michael Joseph Kennedy,( - 14/02/1965),Clerk,Fianna Fáil members of the 6th Dáil,Longford -Westmeath
Mr. William Rice Kent,,Fianna Fáil (Fianna Fáil members of the 6th Dáil),Fianna Fáil members of the 6th Dáil,Cork East
Mr. Frank Kerlin,( - 13/11/1934),Wallpaper and General Merchant Painting and General Contractor,Fianna Fáil members of the 6th Dáil,Dublin South
Mr. James Joseph Killane,(22/10/1874 - 26/04/1930),Fianna Fáil (Fianna Fáil members of the 6th Dáil),Fianna Fáil members of the 6th Dáil,Longford -Westmeath
Mr. Mark (Snr.) Killilea,(01/01/1896 - 29/09/1970),Farmer and Shopkeeper,Fianna Fáil members of the 6th Dáil,Galway
Mr. Michael Kilroy,,Coach Builder,Fianna Fáil members of the 6th Dáil,Mayo South
Mr. Seán F. Lemass,(15/07/1899 - 11/05/1971),Outfitter,Fianna Fáil members of the 6th Dáil,Dublin South
Mr. Patrick J. Little,(17/06/1884 - 16/05/1963),Solicitor and Journalist,Fianna Fáil members of the 6th Dáil,Waterford
Mr. Seán MacEntee,( - 10/01/1984),Engineer,Fianna Fáil members of the 6th Dáil,Monaghan South
Mr. Bernard John (Ben) Maguire,,Farmer and Director of City of Dublin Assurance Company,Fianna Fáil members of the 6th Dáil,Leitrim-Sligo
Mr. Thomas (Snr.) McEllistrim,(14/10/1894 - 04/12/1973),Farmer,Fianna Fáil members of the 6th Dáil,Kerry
Mr. Séamus Moore,( - 14/06/1940),Director Arklow Pottery Works J. Brockhouse & Co. Ltd. Irish National Refineries Ltd. and Sabin Clothing Co. Ltd.,Fianna Fáil members of the 6th Dáil,Wicklow
Mr. Thomas Lincoln Mullins,( - 02/11/1978),Journalist,Fianna Fáil members of the 6th Dáil,Cork West
Mr. Patrick Joseph O'Dowd,( - 19/06/1968),Medical Practitioner,Fianna Fáil members of the 6th Dáil,Roscommon
Mr. Seán T. O'Kelly,(25/08/1882 - 23/11/1966),Journalist,Fianna Fáil members of the 6th Dáil,Dublin (College Green)
Mr. William O'Leary,( - 01/01/1955),Farmer and Vintner,Fianna Fáil members of the 6th Dáil,Kerry
Mr. Matthew O'Reilly,(01/03/1880 - 13/11/1962),Farmer,Fianna Fáil members of the 6th Dáil,Meath
Mr. Thomas (Kerry) O'Reilly,( - 01/01/1944),National Teacher,Fianna Fáil members of the 6th Dáil,Kerry
Mr. Thomas P. Powell,(16/04/1892 - 20/06/1971),National Teacher,Fianna Fáil members of the 6th Dáil,Galway
Mr. Patrick J. Ruttledge,( - 08/05/1952),Solicitor,Fianna Fáil members of the 6th Dáil,Mayo North and West
Dr. James Ryan,(06/12/1891 - 25/09/1970),Physician Farmer and Company Director,Fianna Fáil members of the 6th Dáil,Wexford South
Mr. Martin Sexton,( - 01/02/1966),Licensed Trader,Fianna Fáil members of the 6th Dáil,Clare
Mr. Timothy (Tipperary) Sheehy,(17/06/1895 - 15/02/1968),Farmer,Fianna Fáil members of the 6th Dáil,Tipperary
Mr. Patrick Smith,(17/07/1901 - 18/03/1982),Farmer,Fianna Fáil members of the 6th Dáil,Cavan
Mr. John Tubridy,( - 15/07/1939),Medical Practitioner,Fianna Fáil members of the 6th Dáil,Galway
Mr. Richard Walsh,( - 04/12/1957),Auctioneer,Fianna Fáil members of the 6th Dáil,Mayo South
Dr. Francis Constantine (Dr.) Ward,(12/02/1890 - 15/12/1966),Medical Practitioner,Fianna Fáil members of the 6th Dáil,Monaghan
