Mr. Bernard Allen,(09/09/1944 - ),Full-Time Public Representative formerly Laboratory Technologist,Fine Gael members of the 29th Dáil,Cork North-Central
Mr. Pat Breen,(21/03/1957 - ),Farmer Former architectural technician.,Fine Gael members of the 29th Dáil,Clare
Mr. John Bruton,(18/05/1947 - ),Public Representative Lawyer Farmer Economist,Fine Gael members of the 29th Dáil,Meath
Mr. Richard Bruton,(15/03/1953 - ),Full-Time Public Representative formerly Economist,Fine Gael members of the 29th Dáil,Agricultural Panel
Mr. Paul Connaughton,(06/06/1944 - ),Full-Time Public Representative Farmer formerly General Manager Tuam Livestock Mart,Fine Gael members of the 29th Dáil,Agricultural Panel
Mr. Simon Coveney,(16/06/1972 - ),Public Representative  Formerly Farmer and Sailing Instructor,Fine Gael members of the 29th Dáil,Cork South-Central
Mr. Seymour Crawford,(01/06/1944 - ),Public Representative Farmer,Fine Gael members of the 29th Dáil,Cavan-Monaghan
Mr. John Deasy,(08/10/1967 - ),Former US Congressional Aide.,Fine Gael members of the 29th Dáil,Waterford
Mr. Jimmy Deenihan,(11/09/1952 - ),Full-Time Public Representative formerly Teacher,Fine Gael members of the 29th Dáil,Nominated by the Taoiseach
Mr. Bernard Durkan,(26/03/1945 - ),Full-Time Public Representative formerly Agricultural Contractor and Farmer,Fine Gael members of the 29th Dáil,Kildare
Mr. Damien English,(21/02/1978 - ),Full-time Public Representative.,Fine Gael members of the 29th Dáil,Meath
Ms. Olwyn Enright,(01/07/1974 - ),Solicitor,Fine Gael members of the 29th Dáil,Laoighis-Offaly
Mr. Tom Hayes,(16/02/1952 - ),Farmer,Fine Gael members of the 29th Dáil,Tipperary South
Mr. Phil Hogan,(04/07/1960 - ),Public Representative Insurance Broker Auctioneer,Fine Gael members of the 29th Dáil,Industrial and Commercial Panel
Mr. Paul Kehoe,(11/01/1973 - ),Full-time Public Representative and Farmer,Fine Gael members of the 29th Dáil,Wexford
Mr. Enda Kenny,(24/04/1951 - ),Teacher,Fine Gael members of the 29th Dáil,Mayo West
Mr. Pádraic McCormack,(16/05/1942 - ),Auctioneer and Company Director,Fine Gael members of the 29th Dáil,Agricultural Panel
Mr. Shane McEntee,(19/12/1956 - ),Public Representative Publican formerly Farmer,Fine Gael members of the 29th Dáil,Meath
Mr. Dinny McGinley,(27/04/1945 - ),Teacher,Fine Gael members of the 29th Dáil,Donegal South-West
Mr. Paul McGrath,(13/02/1948 - ),Teacher,Fine Gael members of the 29th Dáil,Longford -Westmeath
Mr. Gay Mitchell,(01/12/1951 - ),Public Representative formerly an accountant,Fine Gael members of the 29th Dáil,Dublin South-Central
Ms. Olivia Mitchell,(31/07/1947 - ),Teacher,Fine Gael members of the 29th Dáil,Dublin South
Mr. Gerard Murphy,(25/03/1951 - ),Full-Time public Representative,Fine Gael members of the 29th Dáil,Cork North-West
Mr. Denis Naughten,(23/06/1973 - ),Research Scientist,Fine Gael members of the 29th Dáil,Agricultural Panel
Mr. Dan Neville,(08/12/1946 - ),Formerly Personnel Manager.,Fine Gael members of the 29th Dáil,Labour Panel
Mr. Michael Noonan,(21/05/1943 - ),Teacher,Fine Gael members of the 29th Dáil,Limerick East
Mr. Fergus O'Dowd,,Full-Time Public Representative Formerly Teacher,Fine Gael members of the 29th Dáil,Administrative Panel
Mr. Jim O'Keeffe,(31/03/1941 - ),Solicitor and Notary Public,Fine Gael members of the 29th Dáil,Cork South-West
Mr. John Perry,(15/08/1956 - ),Businessman,Fine Gael members of the 29th Dáil,Sligo-Leitrim
Mr. Michael Ring,(24/12/1953 - ),Full_Time Public Representative Formerly Auctioneer,Fine Gael members of the 29th Dáil,Mayo West
Mr. David Stanton,(15/02/1957 - ),Public Representative formerly Teacher and Career Guidance Counsellor,Fine Gael members of the 29th Dáil,Cork East
Mr. Billy Godfrey Timmins,(01/10/1959 - ),Army Officer,Fine Gael members of the 29th Dáil,Wicklow
Dr. Liam Twomey,(03/04/1967 - ),Medical Doctor,Fine Gael members of the 29th Dáil,Wexford
