Mr. Frank Aiken,(13/02/1898 - 18/05/1983),Farmer,Fianna Fáil members of the 19th Dáil,Louth
Mr. Lorcan Allen,(27/03/1940 - ),Farmer,Fianna Fáil members of the 19th Dáil,Wexford
Mr. David Andrews,(15/03/1935 - ),Minister Senior Counsel,Fianna Fáil members of the 19th Dáil,Dún Laoghaire and Rathdown
Mr. Sylvester Barrett,(18/05/1926 - 08/05/2002),Auctioneer,Fianna Fáil members of the 19th Dáil,Clare
Mr. Neil T. Blaney,(30/10/1922 - 08/11/1995),Businessman and Farmer,Fianna Fáil members of the 19th Dáil,Donegal East
Mr. Kevin Boland,(15/10/1917 - 23/09/2001),Civil Engineer,Fianna Fáil members of the 19th Dáil,Dublin County
Mr. Terence Boylan,(10/09/1910 - 10/01/1991),Businessman,Fianna Fáil members of the 19th Dáil,Kildare
Mr. Philip A. Brady,(10/06/1898 - 06/01/1995),Chemist,Fianna Fáil members of the 19th Dáil,Dublin South-Central
Mr. Joseph Brennan,(14/02/1912 - 13/07/1980),Merchant and Auctioneer,Fianna Fáil members of the 19th Dáil,Donegal West
Mr. Paudge Brennan,(18/02/1922 - 10/06/1998),Farmer,Fianna Fáil members of the 19th Dáil,Wicklow
Mr. Ben Briscoe,(11/03/1934 - ),Full-Time Public Representative,Fianna Fáil members of the 19th Dáil,Dublin South-West
Mr. Sean Brosnan,(21/12/1916 - 18/04/1979),Barrister-at-Law,Fianna Fáil members of the 19th Dáil,Cork North-East
Mr. Patrick (Fad) Browne,(12/09/1906 - 19/02/1991),Licensed Vintner,Fianna Fáil members of the 19th Dáil,Waterford
Mr. Séan Browne,(03/05/1916 - 27/03/1996),Printer,Fianna Fáil members of the 19th Dáil,Wexford
Mr. Patrick J. Burke,(26/01/1904 - 09/09/1985),Hospital Official,Fianna Fáil members of the 19th Dáil,Dublin County
Mr. Frank Carter,(27/07/1910 - 17/07/1988),Shopkeeper,Fianna Fáil members of the 19th Dáil,Longford -Westmeath
Mr. Michael Carty,(16/12/1916 - 23/04/1975),Teacher,Fianna Fáil members of the 19th Dáil,Galway South
Mr. Erskine Hamilton Childers,(11/12/1905 - 17/11/1974),Company Director,Fianna Fáil members of the 19th Dáil,Athlone-Longford
Mr. George Colley,(18/10/1925 - 17/09/1983),Solicitor,Fianna Fáil members of the 19th Dáil,Dublin North-East
Mr. Gerard Collins,(16/10/1938 - ),Vocational Teacher,Fianna Fáil members of the 19th Dáil,Limerick West
Mr. Gerard C. Connolly,(16/04/1937 - ),Farmer Auctioneer Businessman and Company Director,Fianna Fáil members of the 19th Dáil,Laoighis-Offaly
Mr. Bernard F. Cowen,(29/01/1932 - 24/01/1984),Publican.,Fianna Fáil members of the 19th Dáil,Laoighis-Offaly
Mr. Jeremiah Cronin,(15/09/1925 - 19/10/1990),Secretary Irish Sugar Beet Growers' Association,Fianna Fáil members of the 19th Dáil,Cork North-East
Flor Crowley,(27/12/1934 - 16/05/1997),Auctioneer,Fianna Fáil members of the 19th Dáil,Cork Mid
Mr. Liam Cunningham,(25/01/1915 - 29/02/1976),Teacher,Fianna Fáil members of the 19th Dáil,Donegal East
Mr. Noel Davern,(24/12/1945 - ),Public Representative formerly Farmer Publican and Company Representative,Fianna Fáil members of the 19th Dáil,Tipperary South
Vivion de Valera,(13/12/1910 - 16/02/1982),Senior Counsel Managing Director Irish Press Ltd,Fianna Fáil members of the 19th Dáil,Dublin North-West
Mr. Patrick Delap,(17/03/1932 - 14/05/1987),Doctor,Fianna Fáil members of the 19th Dáil,Donegal-Leitrim
Mr. Joe Dowling,(02/02/1922 - ),Auctioneer,Fianna Fáil members of the 19th Dáil,Dublin South-West
Mr. John (Jackie) Fahey,(23/01/1928 - ),Farmer Auctioneer Insurance Broker,Fianna Fáil members of the 19th Dáil,Tipperary South
Mr. Padraig Faulkner,(12/03/1918 - ),National Teacher,Fianna Fáil members of the 19th Dáil,Louth
Mr. Eugene (Gene) Fitzgerald,(21/08/1932 - ),Public Representative Formerly company director,Fianna Fáil members of the 19th Dáil,Cork Mid
Mr. Thomas J. (Dublin South-Central) Fitzpatrick,(29/07/1926 - ),Publican,Fianna Fáil members of the 19th Dáil,Dublin South-Central
