Mr. John (Junior) Beirne,( - 23/10/1967),Clann na Talmhúain (Clann na Talmhúain members of the 16th Dáil),Clann na Talmhúain members of the 16th Dáil,Roscommon
Mr. Joseph Blowick,(13/03/1903 - 12/08/1970),Farmer,Clann na Talmhúain members of the 16th Dáil,Mayo South
Mr. Michael Donnellan,(01/01/1900 - 27/09/1964),Farmer,Clann na Talmhúain members of the 16th Dáil,Galway East
