Mr. George C. Bennett,( - 20/06/1963),Farmer,Fine Gael members of the 9th Dáil,Limerick
Mr. Ernest Edmondson Benson,( - 17/03/1975),Company Director,Fine Gael members of the 9th Dáil,Dublin Townships
Mr. Seamus Aloysius Bourke,(14/06/1893 - 01/01/1967),Barrister-at-Law,Fine Gael members of the 9th Dáil,Tipperary Mid
Mr. Brook Brasier,(01/02/1879 - 31/08/1940),Peace Commissioner,Fine Gael members of the 9th Dáil,Cork East
Mr. Michael Brennan,( - 06/10/1970),Farmer,Fine Gael members of the 9th Dáil,Roscommon
Mr. Sean Broderick,(01/01/1890 - 20/08/1953),Building Contractor,Fine Gael members of the 9th Dáil,Galway
Mr. Patrick Browne,( - 24/07/1970),Farmer and Merchant,Fine Gael members of the 9th Dáil,Mayo North
Mr. Patrick Burke,(16/04/1879 - 07/02/1945),Farmer,Fine Gael members of the 9th Dáil,Clare
Mr. James Coburn,( - 05/12/1953),Builders Foreman,Fine Gael members of the 9th Dáil,Louth
Mr. William T. Cosgrave,(06/06/1880 - 16/11/1965),Businessman,Fine Gael members of the 9th Dáil,Kilkenny North
Mr. John Aloysius Costello,(20/06/1891 - 05/01/1976),Senior Counsel,Fine Gael members of the 9th Dáil,Dublin County
Mr. Patrick Daly,,Licensed Vintner and Farmer,Fine Gael members of the 9th Dáil,Cork East
Mr. James M. Dillon,(26/09/1902 - 10/02/1986),Barrister-at-Law Farmer and Merchant,Fine Gael members of the 9th Dáil,Donegal
Mr. Henry Morgan Dockrell,( - 26/10/1955),Company Director,Fine Gael members of the 9th Dáil,Dublin County
Mr. Peadar S. Doyle,( - 04/08/1956),Engineer,Fine Gael members of the 9th Dáil,Dublin South
Sir John Esmonde,(15/12/1893 - 06/07/1958),Barrister-at-Law and Farmer,Fine Gael members of the 9th Dáil,Wexford
Mr. Charles Fagan,(01/10/1881 - 08/05/1974),Farmer and Salesmaster,Fine Gael members of the 9th Dáil,Longford -Westmeath
Mr. John Finlay,( - 30/09/1942),Fine Gael (Fine Gael members of the 9th Dáil),Fine Gael members of the 9th Dáil,Leix-Offaly
