Mrs. Theresa Ahearn,(01/05/1951 - 20/09/2000),Full-Time Public Representative formerly Teacher,Fine Gael members of the 28th Dáil,Tipperary South
Mr. Bernard Allen,(09/09/1944 - ),Full-Time Public Representative formerly Laboratory Technologist,Fine Gael members of the 28th Dáil,Cork North-Central
Mrs. Monica Barnes,(12/02/1936 - ),Full-Time Public Representative,Fine Gael members of the 28th Dáil,Labour Panel
Mr. Sean Barrett,(09/08/1944 - ),Public Representative Company Director and Insurance Broker (FLIA),Fine Gael members of the 28th Dáil,Dún Laoghaire
Mr. Louis Belton,(30/11/1943 - ),Full-Time Public Representative formerly Building Society Employee,Fine Gael members of the 28th Dáil,Longford -Westmeath
Mr. Andrew Boylan,(01/01/1939 - ),Public Representative Farmer,Fine Gael members of the 28th Dáil,Cavan-Monaghan
Mr. Paul Bradford,(01/12/1963 - ),Public Representative Farmer,Fine Gael members of the 28th Dáil,Agricultural Panel
Mr. John Browne,(01/10/1936 - ),Full-Time Public Representative formerly Teacher,Fine Gael members of the 28th Dáil,Nominated by the Taoiseach
Mr. John Bruton,(18/05/1947 - ),Public Representative Lawyer Farmer Economist,Fine Gael members of the 28th Dáil,Meath
Mr. Richard Bruton,(15/03/1953 - ),Full-Time Public Representative formerly Economist,Fine Gael members of the 28th Dáil,Agricultural Panel
Mr. Liam Burke,(02/02/1928 - 21/08/2005),Full-Time Public Representative Garage Proprietor,Fine Gael members of the 28th Dáil,Cork City North-West
Mr. Ulick Burke,(19/11/1943 - ),Formerly a Teacher,Fine Gael members of the 28th Dáil,Nominated by the Taoiseach
Mr. Donal Carey,(15/10/1937 - ),Full-Time Public Representative formerly Cost Controller,Fine Gael members of the 28th Dáil,Labour Panel
Ms. Deirdre Clune,(01/06/1959 - ),Civil Engineer Public Representative,Fine Gael members of the 28th Dáil,Cork South-Central
Mr. Paul Connaughton,(06/06/1944 - ),Full-Time Public Representative Farmer formerly General Manager Tuam Livestock Mart,Fine Gael members of the 28th Dáil,Agricultural Panel
Mr. Michael Joe Cosgrave,(09/03/1938 - ),Full-Time Public Representative formerly Company Director,Fine Gael members of the 28th Dáil,Dublin (Clontarf)
Mr. Hugh Coveney,(20/07/1935 - 15/03/1998),Chartered Quantity Surveyor in private practice Director of several Cork companies.,Fine Gael members of the 28th Dáil,Cork South-Central
Mr. Simon Coveney,(16/06/1972 - ),Public Representative  Formerly Farmer and Sailing Instructor,Fine Gael members of the 28th Dáil,Cork South-Central
Mr. Seymour Crawford,(01/06/1944 - ),Public Representative Farmer,Fine Gael members of the 28th Dáil,Cavan-Monaghan
Mr. Michael Creed,(29/06/1963 - ),Full-Time Public Representative formerly Farmer and Businessman,Fine Gael members of the 28th Dáil,Cork North-West
Mr. Austin Currie,(01/10/1939 - ),Full-Time Public Representative formerly Teacher,Fine Gael members of the 28th Dáil,Dublin West
Mr. Michael D'Arcy,(07/03/1934 - ),Public Representative Farmer,Fine Gael members of the 28th Dáil,Wexford
Mr. Austin Deasy,(26/08/1936 - ),Full-Time Public Representative formerly Teacher,Fine Gael members of the 28th Dáil,Nominated by the Taoiseach
Mr. Jimmy Deenihan,(11/09/1952 - ),Full-Time Public Representative formerly Teacher,Fine Gael members of the 28th Dáil,Nominated by the Taoiseach
Mr. Alan Dukes,(20/04/1945 - ),Full-Time Public Representative formerly Economist.,Fine Gael members of the 28th Dáil,Kildare
Mr. Bernard Durkan,(26/03/1945 - ),Full-Time Public Representative formerly Agricultural Contractor and Farmer,Fine Gael members of the 28th Dáil,Kildare
Mr. Tom.W Enright,(26/07/1940 - ),Public Representative Solicitor.,Fine Gael members of the 28th Dáil,Laoighis-Offaly
Mr. John V. Farrelly,(04/11/1954 - ),Public Representative Auctioneer,Fine Gael members of the 28th Dáil,Meath
