Mr. Stephen D. Barrett,(26/12/1913 - 08/09/1976),Barrister-at-Law,Fine Gael members of the 15th Dáil,Cork Borough
Mr. Anthony Barry,(07/06/1901 - 24/10/1983),Tea Merchant,Fine Gael members of the 15th Dáil,Cork Borough
Mr. Richard Barry,(04/09/1919 - ),Publican,Fine Gael members of the 15th Dáil,Cork East
Mr. Jack Belton,( - 23/02/1963),Builder and Publican,Fine Gael members of the 15th Dáil,Dublin North-East
Mr. James J. Burke,( - 12/05/1964),Farmer,Fine Gael members of the 15th Dáil,Roscommon
Mr. John Carew,(05/05/1901 - 12/07/1968),Merchant,Fine Gael members of the 15th Dáil,Limerick East
Mr. George Coburn,(04/03/1920 - 25/02/2009),Fitter,Fine Gael members of the 15th Dáil,Louth
Mr. Sean Collins,(10/07/1918 - 11/04/1975),Barrister-at-Law.,Fine Gael members of the 15th Dáil,Cork West
Mr. Fintan (Senior) Coogan,(13/04/1910 - 01/01/1985),Blacksmith,Fine Gael members of the 15th Dáil,Galway West
Mr. Liam Cosgrave,(13/04/1920 - ),Barrister-at-Law,Fine Gael members of the 15th Dáil,Dublin County
Mr. Declan Costello,(01/08/1926 - ),Barrister-at-Law,Fine Gael members of the 15th Dáil,Dublin North-West
Mr. John Aloysius Costello,(20/06/1891 - 05/01/1976),Senior Counsel,Fine Gael members of the 15th Dáil,Dublin County
Mr. Patrick J. Crotty,(23/11/1902 - 26/11/1970),Bakery Proprietor,Fine Gael members of the 15th Dáil,Carlow-Kilkenny
Mr. Patrick Crowe,(17/02/1892 - 08/08/1969),Farmer,Fine Gael members of the 15th Dáil,Tipperary South
Mr. Mark Deering,(06/03/1900 - 26/04/1972),Farmer,Fine Gael members of the 15th Dáil,Wicklow
Mr. Henry Percy Dockrell,(27/12/1914 - 22/11/1979),Solicitor,Fine Gael members of the 15th Dáil,Dún Laoghaire and Rathdown
Mr. Maurice Edward Dockrell,(06/10/1908 - 09/12/1986),Company Director,Fine Gael members of the 15th Dáil,Dublin South
