Mr. Sean Casey,(09/05/1922 - 29/04/1967),Trade Union Official,The Labour Party members of the 16th Dáil,Cork Borough
Mr. Brendan Corish,(19/11/1918 - 17/02/1990),Full-Time Public Representative,The Labour Party members of the 16th Dáil,Wexford
Mr. Daniel Desmond,(03/10/1913 - 09/12/1964),The Labour Party (The Labour Party members of the 16th Dáil),The Labour Party members of the 16th Dáil,Cork South
Mr. James Everett,(01/05/1894 - 18/12/1967),Trade Union Secretary,The Labour Party members of the 16th Dáil,Kildare-Wicklow
Mr. Thomas Anthony Kyne,(04/02/1905 - 08/08/1981),Trade Union Official,The Labour Party members of the 16th Dáil,Waterford
Mr. Denis Larkin,( - 02/07/1987),Trade Union Official,The Labour Party members of the 16th Dáil,Dublin North-East
Mr. Patrick McAuliffe,(01/08/1914 - 13/10/1989),Farmer,The Labour Party members of the 16th Dáil,Cork North
Mr. Michael Pat Murphy,(12/03/1919 - 28/10/2000),Publican,The Labour Party members of the 16th Dáil,Cork West
Mr. William Norton,( - 04/12/1963),Trade Union Official,The Labour Party members of the 16th Dáil,Dublin County
Mr. Daniel Spring,(01/07/1910 - 01/01/1988),Trade Union Official,The Labour Party members of the 16th Dáil,Kerry North
Mr. Patrick Tierney,( - 29/09/1990),Labourer,The Labour Party members of the 16th Dáil,Labour Panel
