Mr. John (Junior) Beirne,( - 23/10/1967),Clann na Talmhúain (Clann na Talmhúain members of the 13th Dáil),Clann na Talmhúain members of the 13th Dáil,Roscommon
Mr. Joseph Blowick,(13/03/1903 - 12/08/1970),Farmer,Clann na Talmhúain members of the 13th Dáil,Mayo South
Mr. Bernard Commons,(15/05/1913 - 19/04/1965),Farmer,Clann na Talmhúain members of the 13th Dáil,Mayo South
Mr. Michael Donnellan,(01/01/1900 - 27/09/1964),Farmer,Clann na Talmhúain members of the 13th Dáil,Galway East
Mr. Patrick Finucane,(05/12/1890 - 10/04/1984),Farmer,Clann na Talmhúain members of the 13th Dáil,Kerry North
Mr. Patrick Joseph Halliden,,Farmer and National Teacher,Clann na Talmhúain members of the 13th Dáil,Cork North
Mr. Patrick Desmond Lehane,( - 01/07/1976),Farmer,Clann na Talmhúain members of the 13th Dáil,Cork South
