Mr. Frank Aiken,(13/02/1898 - 18/05/1983),Farmer,Fianna Fáil members of the 5th Dáil,Louth
Mr. Patrick Belton,,Farmer and Builder,Fianna Fáil members of the 5th Dáil,Dublin County
Mr. Neal Blaney,(01/11/1893 - 30/10/1948),Farmer and Company Director,Fianna Fáil members of the 5th Dáil,Donegal
Mr. Gerald Boland,(25/05/1885 - 05/01/1973),Engineer,Fianna Fáil members of the 5th Dáil,Roscommon
Mr. Patrick Boland,,Farmer,Fianna Fáil members of the 5th Dáil,Leix-Offaly
Mr. Donal Buckley,(05/02/1866 - 30/10/1963),Shopkeeper,Fianna Fáil members of the 5th Dáil,Kildare North
Mr. Frank Carney,(25/04/1896 - 19/10/1932),Chief Supplies Officer National Army,Fianna Fáil members of the 5th Dáil,Donegal
Mr. Francis Joseph Carty,(03/04/1897 - 10/09/1942),Farmer,Fianna Fáil members of the 5th Dáil,Sligo-Mayo East
Ms. Kathleen Clarke,(11/04/1878 - 29/09/1972),Politician Dressmaking Shopkeeping,Fianna Fáil members of the 5th Dáil,Dublin Mid West
Mr. James Colbert,,Farmer,Fianna Fáil members of the 5th Dáil,Limerick
Mr. Martin John Corry,(12/12/1890 - 14/02/1979),Farmer,Fianna Fáil members of the 5th Dáil,Cork East
Mr. Tadhg Crowley,( - 12/03/1970),Merchant.,Fianna Fáil members of the 5th Dáil,Limerick
Countess Constance Georgina de Markievicz,(04/02/1868 - 15/07/1927),Fianna Fáil (Fianna Fáil members of the 5th Dáil),Fianna Fáil members of the 5th Dáil,Dublin (St Patrick's)
Mr. Eamon de Valera,(14/10/1882 - 29/08/1975),Secondary Teacher,Fianna Fáil members of the 5th Dáil,Clare East
Mr. Thomas Derrig,( - 19/11/1956),Headmaster,Fianna Fáil members of the 5th Dáil,Mayo North and West
Mr. Frank Fahy,( - 14/07/1953),Barrister-at-Law Teacher,Fianna Fáil members of the 5th Dáil,Galway South
Mr. Andrew Fogarty,(13/04/1879 - 24/04/1953),Farmer,Fianna Fáil members of the 5th Dáil,Tipperary
Mr. Sean (Cork Borough) French,(29/05/1890 - 12/09/1937),Merchant Harbour Commissioner,Fianna Fáil members of the 5th Dáil,Cork Borough
Mr. Seán Hayes,( - 16/02/1968),Farmer,Fianna Fáil members of the 5th Dáil,Tipperary
Mr. Samuel Edward Holt,( - 18/04/1929),Clerk of Carrick-on-Shannon Poor Law Union and Rural Council,Fianna Fáil members of the 5th Dáil,Leitrim-Sligo
Mr. Patrick Houlihan,(25/03/1889 - 04/05/1963),Farmer,Fianna Fáil members of the 5th Dáil,Clare
Mr. Michael Joseph Kennedy,( - 14/02/1965),Clerk,Fianna Fáil members of the 5th Dáil,Longford -Westmeath
Mr. Mark (Snr.) Killilea,(01/01/1896 - 29/09/1970),Farmer and Shopkeeper,Fianna Fáil members of the 5th Dáil,Galway
Mr. Michael Kilroy,,Coach Builder,Fianna Fáil members of the 5th Dáil,Mayo South
Mr. Seán F. Lemass,(15/07/1899 - 11/05/1971),Outfitter,Fianna Fáil members of the 5th Dáil,Dublin South
Mr. Patrick J. Little,(17/06/1884 - 16/05/1963),Solicitor and Journalist,Fianna Fáil members of the 5th Dáil,Waterford
Mr. Seán MacEntee,( - 10/01/1984),Engineer,Fianna Fáil members of the 5th Dáil,Monaghan South
Mr. Patrick McCarvill,(23/05/1893 - 16/03/1955),Fianna Fáil (Fianna Fáil members of the 5th Dáil),Fianna Fáil members of the 5th Dáil,Monaghan
Mr. Thomas (Snr.) McEllistrim,(14/10/1894 - 04/12/1973),Farmer,Fianna Fáil members of the 5th Dáil,Kerry
Mr. Séamus Moore,( - 14/06/1940),Director Arklow Pottery Works J. Brockhouse & Co. Ltd. Irish National Refineries Ltd. and Sabin Clothing Co. Ltd.,Fianna Fáil members of the 5th Dáil,Wicklow
Mr. Eugene Mullen,,Secondary Teacher,Fianna Fáil members of the 5th Dáil,Mayo South
Mr. Thomas Lincoln Mullins,( - 02/11/1978),Journalist,Fianna Fáil members of the 5th Dáil,Cork West
Mr. Patrick Joseph O'Dowd,( - 19/06/1968),Medical Practitioner,Fianna Fáil members of the 5th Dáil,Roscommon
Mr. Seán T. O'Kelly,(25/08/1882 - 23/11/1966),Journalist,Fianna Fáil members of the 5th Dáil,Dublin (College Green)
Mr. William O'Leary,( - 01/01/1955),Farmer and Vintner,Fianna Fáil members of the 5th Dáil,Kerry
Mr. Matthew O'Reilly,(01/03/1880 - 13/11/1962),Farmer,Fianna Fáil members of the 5th Dáil,Meath
Mr. Thomas (Kerry) O'Reilly,( - 01/01/1944),National Teacher,Fianna Fáil members of the 5th Dáil,Kerry
Mr. Thomas P. Powell,(16/04/1892 - 20/06/1971),National Teacher,Fianna Fáil members of the 5th Dáil,Galway
Mr. Patrick J. Ruttledge,( - 08/05/1952),Solicitor,Fianna Fáil members of the 5th Dáil,Mayo North and West
Dr. James Ryan,(06/12/1891 - 25/09/1970),Physician Farmer and Company Director,Fianna Fáil members of the 5th Dáil,Wexford South
Mr. Patrick Smith,(17/07/1901 - 18/03/1982),Farmer,Fianna Fáil members of the 5th Dáil,Cavan
Mr. John Tubridy,( - 15/07/1939),Medical Practitioner,Fianna Fáil members of the 5th Dáil,Galway
Mr. Thomas Tynan,( - 24/09/1953),Merchant,Fianna Fáil members of the 5th Dáil,Leix-Offaly
Mr. James Victory,( - 05/08/1946),Farmer,Fianna Fáil members of the 5th Dáil,Longford -Westmeath
