Mr. Gerald L'Estrange,(07/11/1917 - 05/04/1996),Farmer,Fine Gael members of the 19th Dáil,Administrative Panel
Mr. Gerard M. Lynch,(15/06/1931 - ),Baker and Farmer,Fine Gael members of the 19th Dáil,Kerry North
Mr. Patrick Malone,(30/05/1916 - 03/12/1993),Farmer,Fine Gael members of the 19th Dáil,Agricultural Panel
Mr. Joseph McLoughlin,(12/08/1916 - 03/07/1991),Farmer,Fine Gael members of the 19th Dáil,Sligo-Leitrim
Mr. Lawrence (Larry) McMahon,(09/01/1929 - 16/02/2006),Victualler,Fine Gael members of the 19th Dáil,Dublin County South
Mr. Patrick O'Donnell,( - 04/10/1970),Solicitor,Fine Gael members of the 19th Dáil,Donegal West
Mr. Thomas G. O'Donnell,(30/08/1926 - ),Journalist,Fine Gael members of the 19th Dáil,Limerick East
Mr. Thomas O'Hara,(20/07/1911 - 05/04/1984),Merchant and Auctioneer,Fine Gael members of the 19th Dáil,Mayo North
Mr. Thomas Francis (Jnr.) O'Higgins,(23/07/1916 - 25/02/2003),Lawyer,Fine Gael members of the 19th Dáil,Leix-Offaly
Mr. Patrick (Virginia) O'Reilly,(01/04/1927 - 19/02/1994),Farmer,Fine Gael members of the 19th Dáil,Cavan
Mr. John L. O'Sullivan,(08/06/1901 - 28/02/1990),Farmer,Fine Gael members of the 19th Dáil,Administrative Panel
Mr. Richie Ryan,(27/02/1929 - ),Lawyer,Fine Gael members of the 19th Dáil,Dublin South-West
Mr. Gerard Sweetman,(10/06/1908 - 28/01/1970),Solicitor,Fine Gael members of the 19th Dáil,Agricultural Panel
Mr. Frank Taylor,(30/05/1914 - 15/04/1989),Farmer,Fine Gael members of the 19th Dáil,Clare
Mr. Godfrey Timmins,(06/09/1927 - 11/04/2001),General Merchant Publican,Fine Gael members of the 19th Dáil,Wicklow
