Mr. Bertie Ahern,(12/09/1951 - ),Full-time Public Representative formerly Accountant,Fianna Fáil members of the 27th Dáil,Dublin (Finglas)
Mr. Dermot Ahern,(02/02/1955 - ),Formerly Solicitor,Fianna Fáil members of the 27th Dáil,Louth
Mr. Michael Ahern,(20/01/1949 - ),Public Representative Registered Auditor and Accountant,Fianna Fáil members of the 27th Dáil,Cork East
Mr. Noel Ahern,(28/12/1944 - ),Full-Time Public Representative formerly Official with C.I.E,Fianna Fáil members of the 27th Dáil,Dublin North-West
Mr. David Andrews,(15/03/1935 - ),Minister Senior Counsel,Fianna Fáil members of the 27th Dáil,Dún Laoghaire and Rathdown
Mr. Liam Aylward,(27/09/1952 - ),Full-Time Public Representative formerly Laboratory Technician,Fianna Fáil members of the 27th Dáil,Carlow-Kilkenny
Mr. Matt Brennan,(01/10/1936 - ),Full-Time Public Representative formerly VEC Instructor,Fianna Fáil members of the 27th Dáil,Sligo-Leitrim
Mr. Seamus Brennan (Deceased),(16/02/1948 - 09/07/2008),Public Representative formerly Accountant and Management Consultant.,Fianna Fáil members of the 27th Dáil,Nominated by the Taoiseach
Mr. Ben Briscoe,(11/03/1934 - ),Full-Time Public Representative,Fianna Fáil members of the 27th Dáil,Dublin South-West
Mr. John Browne,(01/08/1948 - ),Full-Time Public Representative formerly Salesman,Fianna Fáil members of the 27th Dáil,Wexford
Mr. Raphael P. (Ray) Burke,(30/09/1943 - ),Estate Agent,Fianna Fáil members of the 27th Dáil,Dublin County North
Mr. Hugh Byrne,(03/09/1943 - ),Farmer,Fianna Fáil members of the 27th Dáil,Wexford
Mr. Ivor Callely,(06/05/1958 - ),Full-Time Public Representative formerly Representative for Pharmaceutical Firm,Fianna Fáil members of the 27th Dáil,Dublin North Central
Mr. Gerard Collins,(16/10/1938 - ),Vocational Teacher,Fianna Fáil members of the 27th Dáil,Limerick West
Mr. Gerard C. Connolly,(16/04/1937 - ),Farmer Auctioneer Businessman and Company Director,Fianna Fáil members of the 27th Dáil,Laoighis-Offaly
Ms. Mary Coughlan,(01/05/1965 - ),Full-Time Public Representative formerly Social Worker,Fianna Fáil members of the 27th Dáil,Donegal South-West
Mr. Brian Cowen,(01/01/1960 - ),Minister formerly Solicitor,Fianna Fáil members of the 27th Dáil,Laoighis-Offaly
Mr. Martin Cullen (Resigned),(02/11/1954 - ),Public Representative formerly an Area Sales Representative,Fianna Fáil members of the 27th Dáil,Waterford
Mr. Noel Davern,(24/12/1945 - ),Public Representative formerly Farmer Publican and Company Representative,Fianna Fáil members of the 27th Dáil,Tipperary South
Ms. Síle de Valera,(17/12/1954 - ),Public Representative formerly career guidance teacher,Fianna Fáil members of the 27th Dáil,Dublin County Mid
Mr. Noel Dempsey,(06/01/1953 - ),Minister formerly Career Guidance Counsellor,Fianna Fáil members of the 27th Dáil,Meath
Mr. Sean (Longford-Roscommon) Doherty,(29/06/1944 - 07/06/2005),Full-Time Public Representative Auctioneer,Fianna Fáil members of the 27th Dáil,Roscommon-Leitrim
