Mr. Séamus Kirk,(26/04/1945 - ),Farmer,Fianna Fáil members of the 24th Dáil,Louth
Mr. Michael P. Kitt,(17/05/1950 - ),Primary School Teacher,Fianna Fáil members of the 24th Dáil,Galway North-East
Ms. Eileen Lemass,(07/07/1932 - ),Full time public reprehensive,Fianna Fáil members of the 24th Dáil,Dublin (Ballyfermot)
Mr. Brian (Snr.) Lenihan,(17/11/1930 - 01/11/1995),Company Director Barrister-at-Law,Fianna Fáil members of the 24th Dáil,Industrial and Commercial Panel
Mr. James (Jimmy) (Monaghan) Leonard,(05/06/1927 - ),Farmer and Auctioneer,Fianna Fáil members of the 24th Dáil,Monaghan
Mr. Thomas Leonard,(30/05/1924 - 05/03/2004),Auctioneer,Fianna Fáil members of the 24th Dáil,Dublin (Cabra)
Mr. Terry Leyden,(01/10/1945 - ),Architect (M.I. Arch S.),Fianna Fáil members of the 24th Dáil,Roscommon-Leitrim
Mr. Denis Lyons,(01/08/1935 - ),Public Representative Sheet Metal Worker,Fianna Fáil members of the 24th Dáil,Cork North-Central
Mr. Ray MacSharry,(29/04/1938 - ),Haulage Contractor and Farmer,Fianna Fáil members of the 24th Dáil,Sligo-Leitrim
Dr. Sean (Tipperary) McCarthy,(01/01/1937 - ),Medical Doctor and Physician,Fianna Fáil members of the 24th Dáil,Tipperary South
Mr. Charlie McCreevy,(30/09/1949 - ),Chartered Accountant,Fianna Fáil members of the 24th Dáil,Kildare
Mr. Thomas (Jnr.) McEllistrim,(15/01/1926 - 25/02/2000),Farmer,Fianna Fáil members of the 24th Dáil,Kerry North
Mr. Robert (Bobby) Molloy,(06/07/1936 - ),Company Director,Fianna Fáil members of the 24th Dáil,Galway West
Mr. Patrick J. Morley,(01/03/1931 - ),Primary Teacher,Fianna Fáil members of the 24th Dáil,Mayo East
Mr. Donal Moynihan,(02/10/1941 - ),Farmer,Fianna Fáil members of the 24th Dáil,Cork North-West
Mr. M. J. Nolan,(25/01/1951 - ),Manufacturer,Fianna Fáil members of the 24th Dáil,Nominated by the Taoiseach
Mr. Michael J. (Limerick West) Noonan,(04/08/1935 - ),Farmer,Fianna Fáil members of the 24th Dáil,Limerick West
Mr. Willie O'Dea,(01/11/1952 - ),Barrister-at-Law Lecturer,Fianna Fáil members of the 24th Dáil,Limerick East
Dr. Rory O'Hanlon,(07/02/1934 - ),Public Representative and Medical Practitioner,Fianna Fáil members of the 24th Dáil,Cavan-Monaghan
Mr. Edward O'Keeffe,(01/08/1942 - ),Formerly Company Director Farmer,Fianna Fáil members of the 24th Dáil,Nominated by the Taoiseach
Mr. Michael O'Kennedy,(21/02/1936 - ),Senior Counsel,Fianna Fáil members of the 24th Dáil,Cultural and Educational Panel
Mr. John (Kerry) O'Leary,(03/05/1933 - ),County Council Staff Officer,Fianna Fáil members of the 24th Dáil,Kerry South
Mr. Desmond J. O'Malley,(01/02/1939 - ),Solicitor,Fianna Fáil members of the 24th Dáil,Limerick East
Mr. Donal Ormonde,(21/01/1943 - ),Consultant Radiologist,Fianna Fáil members of the 24th Dáil,Waterford
Ms. Mary O'Rourke,(31/05/1937 - ),Full Time Public Representative formerly Teacher,Fianna Fáil members of the 24th Dáil,Cultural and Educational Panel
Mr. Patrick Power,(19/11/1928 - ),National Teacher,Fianna Fáil members of the 24th Dáil,Kildare
Mr. Albert Reynolds,(01/11/1932 - ),Company Director,Fianna Fáil members of the 24th Dáil,Longford -Westmeath
Mr. Noel Treacy,(18/12/1952 - ),Auctioneer,Fianna Fáil members of the 24th Dáil,Galway East
Mr. Jim Tunney,(25/12/1923 - 17/01/2002),Teacher,Fianna Fáil members of the 24th Dáil,Dublin North-West
Mr. Dan Wallace,(14/06/1942 - ),Customs Clerk with Henry Ford Ltd.,Fianna Fáil members of the 24th Dáil,Cork North-Central
Mr. Joe Walsh,(01/05/1943 - ),Dairy Manager,Fianna Fáil members of the 24th Dáil,Cork South-West
Mr. Seán Walsh,(03/04/1925 - 26/12/1989),Company Official,Fianna Fáil members of the 24th Dáil,Labour Panel
Mr. John P. Wilson,(08/07/1923 - 09/07/2007),University Lecturer,Fianna Fáil members of the 24th Dáil,Cavan
Dr. Michael J. Woods,(08/12/1935 - ),Marketing Consultant and Managing Director.,Fianna Fáil members of the 24th Dáil,Dublin (Clontarf)
Mr. Pearse Wyse,(02/03/1928 - 28/04/2009),Printing Works Manager,Fianna Fáil members of the 24th Dáil,Cork Borough
